Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,Carbon_Intensity_per_MW
00:00,-53,1955,792,229,165,200,-1,2254,8387,1597,-570,6448,0,330.81880240069637
00:05,-53,1930,793,229,165,198,-1,2254,8252,1527,-101,6432,0,331.085626911315
00:10,-53,1942,792,227,165,197,-1,2254,8137,1456,158,6449,0,328.7642261353105
00:15,-52,2001,793,228,165,197,-1,2255,8180,1423,89,6444,0,329.67596626193347
00:20,-52,2014,793,224,165,197,-1,2254,8301,1412,-69,6459,0,332.01128480251595
00:25,-53,2013,793,221,165,197,-1,2255,8394,1404,-234,6480,0,332.9291599539701
00:30,-52,2022,795,222,165,196,-1,2254,8359,1389,-432,6653,0,333.66704789789105
00:35,-53,2038,789,222,165,197,-1,2254,8356,1395,-408,6541,0,332.8063419117647
00:40,-52,2064,796,222,165,197,-1,2255,8335,1385,-256,6332,0,331.16247564257213
00:45,-52,2060,790,221,165,196,-1,2255,8292,1385,-243,6300,0,330.8133035215204
00:50,-53,2032,797,221,165,196,-1,2255,8237,1388,-280,6323,0,330.8106265757774
00:55,-53,1955,795,222,165,196,-1,2254,8190,1384,-216,6258,0,331.3454271309428
01:00,-53,1897,792,223,165,197,-1,2255,8142,1364,-155,6227,0,332.0021837170662
01:05,-53,1860,802,223,165,195,-1,2254,8052,1310,-73,6342,0,333.2018278750952
01:10,-53,1823,807,222,165,194,-1,2255,7929,1304,101,6388,0,331.50985995998855
01:15,-53,1805,807,221,165,194,-1,2255,7895,1286,169,6303,0,330.23677413182816
01:20,-53,1803,807,222,165,194,-1,2256,7913,1283,130,6258,0,330.78878917310556
01:25,-53,1805,806,222,165,194,-1,2256,7984,1281,-34,6304,0,333.673053834702
01:30,-53,1809,806,221,166,193,-1,2256,8039,1275,-207,6396,0,334.62075543685614
01:35,-53,1787,797,222,165,193,-1,2258,8047,1276,-347,6464,0,335.4724971450324
01:40,-53,1763,802,222,165,193,-1,2257,8049,1282,-453,6522,0,336.0271579147279
01:45,-53,1741,803,223,165,193,-1,2257,7999,1280,-412,6472,0,335.738299904489
01:50,-53,1720,808,223,166,193,-1,2258,7966,1281,-445,6488,0,335.80076518412244
01:55,-53,1698,807,222,166,194,-1,2258,7932,1278,-429,6497,0,336.0044107776393
02:00,-53,1687,808,222,166,193,-1,2259,7869,1258,-350,6435,0,335.63794435857807
02:05,-53,1665,803,222,165,190,-1,2257,7838,1246,-300,6311,0,335.351928609743
02:10,-53,1641,797,222,165,187,-1,2257,7756,1210,-177,6302,0,335.697886977887
02:15,-53,1653,797,221,166,188,-1,2258,7711,1178,-81,6224,0,335.1984362628662
02:20,-53,1666,798,220,167,187,-1,2258,7720,1173,-160,6221,0,335.10478168422094
02:25,-53,1671,798,222,165,187,-1,2258,7692,1174,-290,6334,0,335.43556168159887
02:30,-53,1658,798,221,165,187,-1,2257,7630,1183,-360,6431,0,335.60074718576413
02:35,-53,1624,798,221,165,188,-1,2258,7610,1188,-379,6426,0,335.8698866436668
02:40,-53,1598,797,222,165,188,-1,2258,7591,1184,-454,6532,0,336.8051309775397
02:45,-53,1561,797,223,165,188,-1,2258,7527,1177,-408,6564,0,337.1957379636938
02:50,-53,1551,796,223,165,187,-1,2258,7579,1173,-418,6485,0,337.3854671280277
02:55,-53,1572,797,222,165,187,-1,2258,7640,1173,-425,6393,0,336.9860534124629
03:00,-53,1603,797,221,165,187,-1,2258,7657,1180,-508,6428,0,336.7102269929588
03:05,-53,1587,797,220,165,188,-1,2258,7646,1173,-480,6438,0,337.05225793729045
03:10,-53,1539,797,223,166,188,-1,2258,7644,1177,-403,6406,0,337.54715487382487
03:15,-53,1507,796,222,165,188,-1,2256,7638,1175,-339,6375,0,337.93503526373297
03:20,-53,1489,796,223,165,188,-1,2255,7643,1176,-267,6271,0,337.67908882006196
03:25,-53,1482,797,222,166,188,-1,2256,7666,1177,-333,6282,0,337.9823423782921
03:30,-53,1461,797,222,166,188,-1,2254,7694,1179,-369,6269,0,338.46482386987327
03:35,-53,1474,797,223,165,188,-1,2255,7718,1172,-360,6226,0,338.2886669995008
03:40,-53,1506,796,222,165,188,-1,2255,7715,1173,-331,6183,0,337.50896827379466
03:45,-53,1519,796,222,165,188,-1,2255,7693,1174,-333,6192,0,337.1648681055156
03:50,-53,1510,796,222,166,188,-1,2255,7645,1179,-297,6217,0,337.0017008504252
03:55,-53,1519,797,223,166,188,-1,2254,7657,1176,-328,6170,0,336.72407574391343
04:00,-53,1502,797,225,166,188,-1,2254,7663,1174,-254,6089,0,336.6071464519376
04:05,-53,1504,797,224,166,181,-1,2254,7684,1183,-179,6013,0,336.1656494325347
04:10,-53,1493,797,224,166,179,-1,2253,7693,1192,-124,6044,0,336.4674252341154
04:15,-53,1458,797,224,169,179,-1,2254,7709,1193,-95,6089,0,337.3705323480621
04:20,-53,1441,797,222,169,178,-1,2252,7728,1197,-58,6079,0,337.71838068896153
04:25,-53,1424,799,221,169,178,-1,2254,7795,1200,-189,6168,0,338.8990514228657
04:30,-53,1406,796,221,169,178,-1,2253,7914,1196,-209,6148,0,340.0994876386609
04:35,-53,1385,796,222,169,178,-1,2254,7993,1196,-199,6117,0,340.83896284522154
04:40,-53,1393,798,223,169,181,-1,2254,8016,1197,-163,6093,0,340.6973142034454
04:45,-53,1391,796,222,166,184,-1,2254,8113,1196,-159,6011,0,341.07161645739245
04:50,-53,1388,795,222,165,184,-1,2254,8301,1206,-185,5918,0,341.8666600819794
04:55,-53,1367,795,223,165,184,-1,2255,8414,1234,-255,5889,0,342.4166748598958
05:00,-52,1350,794,222,165,185,-1,2254,8512,1110,-87,5764,0,344.73997322889295
05:05,-52,1350,792,222,166,187,-1,2254,8561,1093,78,5612,0,343.25844594594594
05:10,-52,1355,796,222,169,187,-1,2255,8589,1159,214,5476,0,339.2203607610576
05:15,-52,1344,796,221,168,187,-1,2254,8633,1184,314,5431,0,337.4504792332268
05:20,-52,1342,796,222,168,187,-1,2254,8669,1199,335,5458,0,337.31771266448175
05:25,-52,1348,796,221,169,187,-1,2255,8697,1201,365,5481,0,337.0178736667803
05:30,-52,1350,797,221,169,187,-1,2254,8702,1204,477,5428,0,334.8563246286768
05:35,-52,1330,796,221,170,187,-1,2254,8708,1202,551,5484,0,334.3673489090558
05:40,-52,1320,796,218,172,187,-1,2254,8824,1191,677,5407,0,333.10944915863655
05:45,-52,1312,796,219,169,187,-1,2255,8961,1201,866,5199,0,329.9435599199161
05:50,-52,1301,796,220,169,187,-1,2254,9042,1197,978,5128,0,328.6358074460517
05:55,-53,1275,796,219,168,187,-1,2254,9155,1208,976,5145,0,329.8640309492357
06:00,-52,1242,797,219,168,187,-1,2255,9311,1271,1042,5042,0,328.99489389609784
06:05,-52,1227,806,220,168,186,-1,2255,9292,1379,1357,4929,0,322.0024037350344
06:10,-53,1240,803,219,168,186,-1,2254,9250,1403,1746,4853,0,315.0744894237783
06:15,-53,1247,807,217,168,186,-1,2255,9388,1416,2111,4524,0,308.6406722992816
06:20,-53,1249,802,216,169,186,-1,2254,9443,1459,2193,4527,0,307.4712262459663
06:25,-53,1232,800,217,168,185,-1,2255,9527,1456,2166,4655,0,309.60660259832713
06:30,-53,1221,799,215,169,185,-1,2254,9655,1476,2215,4590,0,309.47401965123487
06:35,-53,1224,797,216,166,185,-1,2255,9775,1514,2133,4691,0,311.66527600895876
06:40,-53,1230,798,216,166,185,-1,2255,9835,1584,2208,4676,0,310.0561650992685
06:45,-51,1231,800,217,165,185,-1,2255,9882,1585,2317,4651,0,308.75912219192315
06:50,-47,1222,807,218,165,186,-1,2254,9921,1583,2425,4603,0,307.4015001293215
06:55,-29,1251,815,218,164,186,-1,2255,9858,1545,2570,4631,0,305.15947998455397
07:00,20,1273,819,215,166,186,-1,2255,9680,1511,2708,4761,0,302.62995557074504
07:05,108,1302,810,216,163,186,-1,2254,9507,1482,3021,4799,0,296.65091708224156
07:10,273,1321,806,216,164,186,-1,2254,9443,1496,2809,5030,0,298.19024021501764
07:15,509,1322,800,217,165,184,-1,2254,9500,1488,2530,5136,0,300.4688767192007
07:20,812,1311,799,217,166,180,-1,2253,9498,1487,2241,5201,0,301.45315822388994
07:25,1259,1307,805,217,164,180,-1,2255,9463,1481,1769,5332,0,303.2267586895061
07:30,1750,1305,805,216,164,181,-1,2254,9375,1461,1449,5283,0,301.340786302053
07:35,2302,1292,805,217,165,180,-1,2254,9225,1465,1113,5295,0,298.74686114449094
07:40,2991,1309,805,217,164,181,-1,2255,9044,1482,727,5179,0,293.8085467256857
07:45,3705,1305,803,217,167,181,-1,2255,8765,1490,249,5217,0,290.309601621644
07:50,4549,1328,803,216,168,182,-1,2256,8534,1491,-166,4997,0,281.25412866650237
07:55,5421,1363,796,214,168,182,-1,2255,8233,1486,-535,4711,0,268.2483060818761
08:00,6276,1390,798,215,169,182,-1,2257,7874,1390,-796,4467,0,256.2983572233854
08:05,7185,1423,798,215,170,183,-1,2255,7381,1159,-665,4276,0,244.41299975866784
08:10,8025,1456,797,215,168,172,-1,2256,6822,1076,-756,4153,0,231.7195610381288
08:15,8880,1464,797,215,169,167,-1,2255,6438,1062,-1151,4077,0,221.01321134203573
08:20,9592,1439,795,214,171,167,-1,2256,6182,1056,-1582,4023,0,213.32361629353233
08:25,10380,1428,796,216,169,168,-1,2256,6063,1072,-2247,3907,0,206.0331722904858
08:30,11177,1445,787,217,168,168,-1,2255,5996,1066,-2798,3677,0,198.5077646707481
08:35,11945,1467,791,215,169,168,-1,2257,5981,997,-3216,3275,0,190.6039044912721
08:40,12443,1490,796,216,169,168,-1,2256,6002,947,-3582,3063,0,186.36593382514062
08:45,12842,1508,795,214,169,168,-1,2257,6018,933,-4106,3125,0,185.11029754854457
08:50,13228,1519,796,218,169,169,-1,2256,5995,935,-4425,3002,0,181.7480617398108
08:55,13555,1522,796,219,169,169,-1,2258,5907,928,-4526,2845,0,177.75240256746693
09:00,14102,1551,794,216,169,165,-1,2258,5867,891,-4895,2652,0,173.01543859649124
09:05,14645,1539,796,215,169,164,-1,2257,5590,828,-4839,2362,0,165.09813034752298
09:10,14788,1538,799,212,169,162,-1,2258,5135,691,-4502,2277,0,158.9963756414397
09:15,14953,1554,799,212,169,163,-1,2257,5014,660,-4431,2108,0,155.1889201471543
09:20,15272,1573,794,213,170,162,-1,2257,5049,661,-4810,2080,0,154.018739534718
09:25,15462,1586,793,213,169,162,-1,2258,5119,653,-5290,2190,0,155.25014942165032
09:30,15508,1584,791,216,169,162,-1,2258,4997,657,-5447,2288,0,154.66467612758186
09:35,15282,1565,793,216,169,162,-1,2258,4878,659,-5224,2314,0,154.45482334541836
09:40,15240,1551,794,216,168,162,-1,2259,4887,657,-5030,2130,0,152.84316536449
09:45,15408,1550,793,217,169,162,-1,2257,4911,656,-5164,2008,0,151.23586828274162
09:50,15436,1531,792,216,169,162,-1,2259,4838,654,-5274,1975,0,149.98636526731252
09:55,15366,1530,792,215,169,162,-1,2258,4815,637,-5163,1917,0,149.41795732697932
10:00,15367,1537,792,213,170,162,-1,2259,4796,577,-5085,1780,0,147.91175293732493
10:05,15446,1536,793,216,168,162,-1,2257,4780,531,-5172,1876,0,148.69840234757092
10:10,15477,1543,800,219,168,163,-1,2257,4682,493,-5080,1712,0,145.67357683448503
10:15,15421,1560,798,219,169,162,-1,2257,4702,468,-5030,1690,0,145.92024629819676
10:20,15519,1586,796,220,169,162,-1,2258,4731,460,-5161,1684,0,145.78229952959194
10:25,15687,1598,796,220,168,162,-1,2258,4657,453,-5379,1678,0,144.16274759222242
10:30,15737,1591,790,221,169,162,-1,2258,4694,456,-5504,1616,0,143.81403457794568
10:35,15664,1587,786,225,170,162,-1,2257,4738,469,-5563,1661,0,145.11898973037702
10:40,15572,1587,787,226,169,162,-1,2256,4773,472,-5636,1654,0,145.79306080884493
10:45,15599,1599,786,224,169,162,-1,2257,4781,463,-5651,1566,0,144.79609386386824
10:50,15607,1598,787,222,169,161,-1,2257,4838,462,-5651,1452,0,144.21509929906543
10:55,15802,1595,786,219,169,161,-1,2257,4824,456,-5990,1542,0,144.3917540687161
11:00,15788,1583,786,218,169,161,-1,2258,4793,417,-5777,1344,0,142.05921918409123
11:05,15448,1540,787,218,169,162,-1,2258,4641,431,-5020,1084,0,138.40419927754365
11:10,15469,1515,786,217,170,163,-1,2257,4510,429,-4610,749,0,132.70630603018927
11:15,15634,1499,785,217,169,163,-1,2258,4492,436,-4515,535,0,129.35331412103747
11:20,15774,1406,784,220,172,163,-1,2257,4500,505,-4772,618,0,130.21344717182498
11:25,15776,1414,784,222,169,163,-1,2258,4514,494,-4859,565,0,129.75263398992212
11:30,15740,1380,784,221,169,163,-1,2258,4509,499,-4795,548,0,129.71709820744599
11:35,15706,1340,783,220,169,163,-1,2258,4545,525,-4913,651,0,131.65202122380424
11:40,15693,1342,782,219,168,163,-1,2258,4521,527,-5062,802,0,133.1722408026756
11:45,15597,1350,782,219,168,162,-1,2258,4526,541,-5171,997,0,135.79136091988804
11:50,15588,1397,780,216,168,162,-1,2258,4508,567,-5150,887,0,133.93462019795973
11:55,15549,1403,794,219,169,163,-1,2258,4513,582,-5110,847,0,133.52259436469961
12:00,15580,1382,799,218,171,163,-1,2259,4541,580,-5023,713,0,132.272377395877
12:05,15534,1307,793,214,168,163,-1,2257,4568,609,-4989,836,0,134.5023967130792
12:10,15551,1309,794,214,168,163,-1,2257,4531,597,-5172,1014,0,136.11083790429356
12:15,15476,1323,792,215,168,163,-1,2257,4492,592,-5057,926,0,134.75027628520255
12:20,15450,1335,789,216,169,163,-1,2257,4498,581,-5073,1071,0,136.65895471440493
12:25,15296,1324,788,218,169,163,-1,2256,4446,581,-4860,1134,0,137.29993895925531
12:30,15389,1339,789,220,169,163,-1,2257,4401,578,-4870,1111,0,136.04494724412447
12:35,15322,1368,787,220,169,162,-1,2257,4458,587,-4848,1085,0,136.55925037138613
12:40,15378,1385,785,223,169,163,-1,2256,4482,583,-4848,1070,0,136.47404200372185
12:45,15405,1393,786,223,168,162,-1,2258,4495,536,-4797,1025,0,136.16775077028416
12:50,15429,1382,793,222,168,161,-1,2259,4487,501,-4619,862,0,134.18656859364825
12:55,15349,1385,794,217,168,161,-1,2258,4481,493,-4381,762,0,133.15366503261666
13:00,15148,1403,802,214,169,162,-1,2259,4471,520,-4164,750,0,133.29126515387006
13:05,14953,1478,809,216,169,161,-1,2257,4482,511,-3978,747,0,133.7307782374522
13:10,14943,1417,813,212,170,162,-1,2257,4520,496,-3957,864,0,136.05830608749807
13:15,15093,1501,813,216,169,161,-1,2257,4547,509,-3976,711,0,133.60706538580726
13:20,15046,1501,815,218,169,161,-1,2257,4557,620,-3943,709,0,133.40583964158813
13:25,14938,1482,815,218,168,161,-1,2258,4541,585,-3801,686,0,133.48970456580125
13:30,14693,1485,815,215,170,161,-1,2257,4541,552,-3645,743,0,135.14883593105884
13:35,14479,1512,814,217,168,161,-1,2258,4469,508,-3330,822,0,135.92173327524063
13:40,14479,1533,815,216,168,161,-1,2259,4443,475,-3159,868,0,136.15996198923028
13:45,14823,1564,815,217,170,161,-1,2258,4563,502,-3411,690,0,134.19912506835402
13:50,15020,1590,816,217,170,161,-1,2258,4663,564,-3339,469,0,131.82015756587884
13:55,15127,1599,816,216,169,161,-1,2259,4674,565,-3396,566,0,132.75633873263823
14:00,14961,1621,817,215,169,161,-1,2259,4710,603,-3534,791,0,136.24936892832557
14:05,14602,1615,817,217,168,161,-1,2259,4690,571,-3115,769,0,137.11039365178155
14:10,14547,1616,817,214,168,162,-1,2258,4664,521,-3078,932,0,139.1348642032871
14:15,14531,1637,817,186,169,162,-1,2258,4655,528,-3069,1004,0,139.70703897614894
14:20,14855,1639,816,178,168,162,-1,2258,4666,537,-3038,1087,0,139.6263929171119
14:25,14697,1615,816,178,169,161,-1,2258,4682,517,-2830,1146,0,141.30830585167575
14:30,14410,1637,816,179,168,161,-1,2259,4725,475,-2590,1195,0,143.58374574698422
14:35,14163,1675,815,180,167,161,-1,2256,4739,493,-2231,1209,0,144.5992917461182
14:40,14128,1690,815,182,168,161,-1,2256,4773,498,-2289,1370,0,146.9933539412674
14:45,13889,1728,815,182,168,158,-1,2256,4880,517,-2163,1447,0,149.93849007031915
14:50,13425,1753,815,183,167,155,-1,2255,4941,524,-1920,1674,0,155.0659362008004
14:55,13462,1731,815,181,167,155,-1,2256,4935,513,-1726,1736,0,155.70987750038765
15:00,13780,1786,816,182,170,160,-1,2255,5067,514,-1943,1554,0,153.74238248354004
15:05,13830,1767,817,187,167,160,-1,2256,5102,503,-1961,1634,0,155.04451128964703
15:10,13318,1863,814,195,166,160,-1,2255,5098,470,-1735,2023,0,161.14388214640104
15:15,13088,1945,801,196,167,161,-1,2255,5085,467,-1509,2125,0,162.71805273833672
15:20,13495,2017,789,192,168,161,-1,2255,5099,470,-1693,2011,0,159.51637983091788
15:25,13427,2073,790,196,168,160,-1,2255,5180,467,-1508,1945,0,159.79887551413154
