Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,Carbon_Intensity_per_MW
00:00,-26,4156,829,322,225,425,-1,2248,13247,2686,-469,6835,0,322.9476234123347
00:05,-26,4071,830,328,225,420,-1,2248,13409,2628,-338,6555,0,324.0836469267842
00:10,-26,4043,830,325,226,421,-2,2248,13350,2592,-180,6427,0,323.8780333544156
00:15,-25,4030,830,325,226,419,-2,2247,13184,2602,-199,6413,0,322.941085842516
00:20,-26,3996,830,323,226,420,-1,2248,13176,2601,-283,6410,0,323.2439449849044
00:25,-25,3955,830,325,226,420,-1,2248,13114,2585,-322,6428,0,323.5571337215173
00:30,-25,3926,831,321,226,419,-2,2248,13094,2589,-447,6571,0,324.3179896665101
00:35,-26,3890,830,322,226,419,-2,2248,13200,2587,-601,6655,0,325.65838841044126
00:40,-25,3844,830,322,226,419,-2,2250,13134,2579,-682,6753,0,326.2447057251653
00:45,-25,3826,829,323,226,419,-3,2249,12975,2579,-689,6825,0,325.87717886832934
00:50,-26,3828,830,323,226,419,-2,2250,12803,2574,-698,6830,0,324.9559061488673
00:55,-26,3839,830,328,226,419,-2,2250,12693,2563,-698,6830,0,324.3211881322102
01:00,-26,3842,829,276,226,418,-2,2251,12347,2545,-589,6928,0,323.10176446450555
01:05,-26,3813,828,276,226,419,-2,2250,11684,2554,-265,6828,0,319.01106855476297
01:10,-26,3786,829,276,226,419,-2,2251,11245,2534,-208,7027,0,317.7547384113012
01:15,-26,3769,829,275,226,419,-2,2251,11134,2529,-253,7088,0,317.60179353047937
01:20,-26,3778,828,274,226,419,-2,2251,11144,2515,-298,7056,0,317.57381020233686
01:25,-25,3798,828,275,226,418,-3,2251,11224,2505,-417,7112,0,318.20978773167013
01:30,-26,3826,829,274,226,417,-3,2251,11191,2514,-540,7234,0,318.1743517375198
01:35,-26,3848,828,276,227,417,-3,2252,10938,2513,-492,7300,0,316.7016535377191
01:40,-26,3860,828,276,226,417,-3,2251,10647,2523,-395,7333,0,314.83280847409105
01:45,-26,3865,828,275,226,417,-2,2252,10617,2521,-461,7298,0,314.4333978911125
01:50,-26,3871,827,275,226,418,-2,2252,10549,2515,-531,7362,0,314.3237077160383
01:55,-26,3864,827,275,226,418,-3,2253,10458,2506,-558,7405,0,314.1178543179694
02:00,-26,3865,828,275,226,418,-3,2252,10300,2496,-494,7376,0,313.06401622130494
02:05,-26,3870,828,276,226,418,-2,2252,9919,2438,-300,7357,0,311.04542442759333
02:10,-26,3911,828,276,223,419,-2,2252,9699,2426,-283,7521,0,310.11844044811323
02:15,-26,3937,829,277,223,420,-2,2253,9565,2427,-321,7641,0,309.52894814378317
02:20,-26,3946,829,275,223,419,-2,2251,9416,2427,-354,7767,0,309.11933367730524
02:25,-26,3958,829,277,223,420,-2,2253,9282,2422,-345,7795,0,308.2618440031066
02:30,-26,3961,831,277,223,419,-2,2252,9228,2431,-350,7762,0,307.58753940292974
02:35,-26,3947,830,275,223,420,-2,2253,9139,2435,-330,7698,0,306.75858208955225
02:40,-25,3931,829,274,223,421,-2,2253,9037,2429,-298,7685,0,306.2411762499531
02:45,-25,3926,830,275,223,420,-2,2252,8991,2421,-287,7645,0,305.8449723299326
02:50,-25,3901,830,275,223,420,-2,2251,8916,2423,-253,7605,0,305.37185891613683
02:55,-25,3863,830,274,223,420,-2,2251,8911,2424,-307,7706,0,306.30178989502303
03:00,-25,3825,830,274,223,420,-2,2249,9041,2420,-338,7608,0,307.1593502077824
03:05,-25,3794,830,273,219,420,-2,2248,9841,2397,-879,7883,0,314.50507549572495
03:10,-25,3743,830,275,216,420,-2,2248,10076,2397,-1006,7971,0,316.97939184320506
03:15,-26,3719,830,275,216,419,-2,2248,10041,2408,-1000,7983,0,316.96630591630594
03:20,-26,3750,830,279,216,420,-2,2247,10045,2377,-1020,7962,0,316.8754782357612
03:25,-25,3798,830,282,216,418,-2,2247,10128,2342,-1061,7886,0,316.8613365069061
03:30,-25,3816,831,284,216,419,-2,2247,10131,2322,-1080,7903,0,316.95863063063064
03:35,-25,3814,831,288,216,419,-2,2246,10002,2285,-1050,8003,0,317.0448979591837
03:40,-26,3783,831,288,216,418,-2,2245,9633,2311,-953,8217,0,315.8377416073245
03:45,-26,3761,832,290,217,419,-2,2247,9397,2337,-784,8164,0,313.9930262433474
03:50,-26,3780,831,294,217,420,-2,2246,9381,2348,-765,8088,0,313.18970020231745
03:55,-26,3762,832,300,217,418,-2,2246,9397,2369,-760,8054,0,313.0701696287302
04:00,-26,3730,833,309,217,418,-2,2247,9439,2388,-818,8012,0,313.2356945722171
04:05,-26,3697,833,312,216,418,-2,2246,8905,2440,-445,7864,0,308.7247765247237
04:10,-26,3642,833,314,217,418,-2,2247,8732,2458,-341,7869,0,307.9649589540894
04:15,-27,3585,833,314,218,417,-2,2246,8732,2467,-330,7889,0,308.6259321260082
04:20,-27,3563,833,313,218,418,-2,2247,8720,2465,-335,7961,0,309.19126139817627
04:25,-26,3572,833,318,217,417,-3,2247,8756,2494,-359,7966,0,309.0379123584441
04:30,-27,3582,833,324,217,417,-2,2247,8787,2498,-365,7923,0,308.8472227480974
04:35,-26,3578,833,328,217,417,-2,2247,8852,2512,-362,7878,0,308.93446776328227
04:40,-26,3564,833,313,217,417,-2,2248,8878,2519,-326,7808,0,308.85420773313115
04:45,-26,3553,833,302,217,418,-2,2247,8906,2517,-311,7822,0,309.31060347766794
04:50,-26,3562,832,314,217,417,-2,2247,8938,2516,-314,7799,0,309.29074739829707
04:55,-26,3594,831,277,217,417,-2,2248,9077,2591,-344,7729,0,308.81139888571
05:00,-26,3638,830,279,217,418,-2,2247,9206,2686,-485,7777,0,308.4558779761905
05:05,-26,3710,829,280,218,408,-2,2247,9075,2706,-383,7842,0,306.9134425985803
05:10,-27,3747,830,280,220,403,-2,2247,9162,2725,-367,7844,0,306.8951395305858
05:15,-27,3785,831,281,220,403,-2,2248,9156,2731,-307,7779,0,306.00932262957343
05:20,-27,3783,830,282,219,404,-1,2247,9208,2735,-229,7677,0,305.82039212779364
05:25,-27,3772,831,282,219,404,-1,2247,9187,2744,-160,7670,0,305.65531314930246
05:30,-27,3739,831,281,219,405,-1,2246,9304,2731,-144,7628,0,306.738648578524
05:35,-27,3718,831,281,219,404,-1,2247,9502,2728,-56,7491,0,307.60484139615795
05:40,-27,3685,831,280,220,404,-2,2247,9797,2722,-95,7406,0,309.56010004413713
05:45,-27,3621,825,280,219,404,-2,2247,9980,2733,-123,7393,0,311.34801084328524
05:50,-27,3554,817,282,219,405,-1,2246,10053,2743,-141,7502,0,313.08644587102424
05:55,-27,3501,810,284,220,402,-1,2247,10197,2754,-46,7340,0,313.72434467882863
06:00,-27,3440,810,286,219,402,-2,2247,10515,2766,-112,7263,0,315.9173019676178
06:05,-23,3383,801,290,219,402,-2,2246,10731,2840,-108,7246,0,317.12444156218476
06:10,-4,3346,800,292,219,402,-2,2246,10662,2880,67,7192,0,315.65600635287325
06:15,57,3302,801,290,219,402,-2,2246,10682,2881,110,7081,0,314.6696302721457
06:20,153,3259,801,290,219,402,-2,2246,10677,2883,112,7081,0,314.1403268280365
06:25,264,3207,802,291,218,402,-1,2246,10706,2889,118,6966,0,313.12051106218644
06:30,422,3192,802,289,218,402,-1,2247,10720,2882,60,6899,0,312.2544444845119
06:35,617,3160,802,288,218,402,-2,2247,10689,2874,62,6853,0,310.38446601941746
06:40,858,3118,803,288,217,402,-2,2245,10538,2885,55,6843,0,307.51935368043087
06:45,1264,3054,803,290,217,402,-2,2247,10416,2894,-60,6830,0,304.058682848474
06:50,1603,2990,802,290,217,401,-1,2246,10299,2888,-96,6783,0,300.69827156981296
06:55,1896,2938,803,292,217,400,-1,2247,10173,2897,-102,6700,0,297.20235770336967
07:00,2196,2913,804,287,216,399,-2,2249,9875,2834,13,6519,0,292.1920017200602
07:05,2607,2903,803,288,217,389,-2,2248,10014,2760,134,6359,0,288.29499170578475
07:10,3141,2873,802,288,217,385,-2,2247,10150,2716,-5,6204,0,285.95984356449475
07:15,3576,2862,802,288,217,385,-2,2248,10016,2721,-113,6213,0,281.5391631828076
07:20,4119,2898,802,299,216,385,-3,2246,9698,2674,-189,6262,0,275.294790169097
