Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,Carbon_Intensity_per_MW
00:00,-33,4256,834,318,217,431,-3,2263,13538,3941,-676,4561,0,301.1769580326116
00:05,-33,4244,834,318,222,432,-2,2262,12495,3878,46,4502,0,294.27749036491787
00:10,-34,4245,834,315,223,426,-2,2263,11972,3860,343,4480,0,287.66244962326965
00:15,-34,4230,834,317,223,425,-2,2262,12016,3865,209,4471,0,289.3849509269357
00:20,-33,4201,834,319,224,425,-2,2263,11925,3778,164,4603,0,291.032531524849
00:25,-33,4164,833,318,224,426,-3,2263,11977,3771,48,4642,0,293.25679886685555
00:30,-33,4137,833,319,223,424,-3,2263,11949,3769,-123,4859,0,295.04549943566593
00:35,-34,4113,834,317,224,425,-3,2263,11791,3655,-153,5027,0,296.20514455782313
00:40,-33,4115,834,317,224,424,-3,2264,11654,3598,-137,4990,0,295.5772967566795
00:45,-33,4131,834,317,224,425,-3,2262,11732,3594,-334,5125,0,296.7512668769269
00:50,-34,4122,834,317,225,424,-3,2262,11446,3636,-303,5205,0,294.8983491995579
00:55,-33,4117,835,317,225,424,-3,2263,11140,3614,-176,5132,0,292.5762760915964
01:00,-33,4164,835,320,225,425,-3,2263,10895,3648,-123,5106,0,289.8457896270396
01:05,-35,4188,835,318,225,425,-3,2263,10543,3633,137,4960,0,284.8237768430374
01:10,-34,4208,836,319,226,424,-2,2263,10289,3627,270,4859,0,280.6996319292114
01:15,-34,4228,835,318,225,424,-2,2263,10275,3604,160,4907,0,282.07749393995897
01:20,-34,4241,835,318,226,423,-2,2264,10352,3575,-40,4950,0,284.76850640857964
01:25,-34,4228,835,318,226,423,-3,2264,10386,3549,-135,4960,0,285.47672420234625
01:30,-33,4217,835,318,226,423,-2,2263,10352,3545,-166,4941,0,285.26126531070906
01:35,-33,4214,835,318,226,423,-3,2264,10276,3539,-166,4872,0,284.32647679324896
01:40,-34,4186,835,321,226,423,-2,2264,10205,3544,-166,4812,0,283.62997764558787
01:45,-33,4200,834,317,226,423,-2,2264,10141,3527,-183,4764,0,282.864080995699
01:50,-34,4188,834,316,226,423,-2,2265,9938,3388,-112,4791,0,282.92106683111075
01:55,-34,4175,834,316,226,423,-2,2264,9822,3250,-47,4882,0,284.1126935465094
02:00,-34,4170,833,317,226,423,-2,2263,9647,3146,96,4872,0,282.7013687915526
