Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,Carbon_Intensity_per_MW
00:00,-53,1711,793,196,186,219,0,1109,12182,2096,364,3490,0,349.8810503005378
00:05,-54,1720,792,197,186,219,0,1108,12047,2048,1163,2912,0,334.40238127452307
00:10,-55,1709,792,196,186,219,0,1108,12081,2076,1443,2646,0,328.8201645905473
00:15,-55,1717,793,196,186,218,0,1109,12035,2071,1370,2664,0,329.59486924709813
00:20,-59,1706,793,195,186,218,0,1108,12074,2046,1339,2683,0,330.9645729778581
00:25,-55,1744,794,194,186,218,0,1109,12077,2039,1276,2645,0,331.25108774474256
00:30,-54,1772,794,195,186,217,0,1109,12127,2039,1171,2647,0,332.7899274047187
00:35,-55,1811,794,195,186,217,0,1109,12150,2038,1108,2646,0,333.3463720107093
00:40,-55,1859,794,195,186,217,0,1109,12182,2038,1038,2620,0,333.7954679623995
00:45,-55,1874,794,197,186,217,0,1109,12187,2038,991,2620,0,334.3153300600109
00:50,-54,1885,794,196,186,217,0,1110,12171,2042,933,2598,0,334.7419575633128
00:55,-54,1893,794,197,186,217,0,1109,12096,2047,835,2639,0,335.74986236006606
01:00,-55,1915,794,198,186,217,0,1109,12021,2032,852,2563,0,334.43414859252425
01:05,-54,1938,794,196,186,217,0,1109,11937,2042,957,2421,0,330.9631139944393
01:10,-54,1953,794,197,186,217,0,1109,11924,2029,964,2329,0,330.2076797765883
01:15,-55,2004,795,196,186,217,0,1109,11993,2040,890,2316,0,330.86330066422033
01:20,-55,2013,795,195,187,218,0,1109,11926,2037,878,2307,0,330.4104070499371
01:25,-54,2028,794,196,187,217,0,1109,11860,2009,827,2361,0,331.1951710261569
01:30,-55,2072,795,196,187,217,0,1109,11873,2005,761,2405,0,331.94468065224504
01:35,-55,2086,794,195,187,217,0,1109,11885,1998,692,2423,0,333.114511675792
01:40,-54,2089,794,194,187,217,0,1109,11817,1991,675,2447,0,333.0724311129888
01:45,-54,2103,794,195,187,217,0,1109,11770,1987,649,2444,0,332.95809398248423
01:50,-55,2112,794,195,187,218,0,1109,11699,1991,603,2478,0,333.1480536659108
01:55,-55,2148,794,195,186,218,0,1109,11656,1997,550,2420,0,332.71213488482545
02:00,-55,2176,794,192,187,218,0,1109,11640,2010,509,2398,0,332.51020699500356
02:05,-54,2218,794,189,186,217,0,1109,11600,1974,453,2412,0,333.08440410795316
02:10,-55,2250,793,193,187,218,0,1109,11571,1974,360,2486,0,334.2593318357788
02:15,-56,2237,793,194,186,218,0,1108,11595,1976,259,2553,0,336.6105927946031
02:20,-55,2230,792,194,186,218,0,1109,11571,1972,193,2603,0,337.9391846522782
02:25,-54,2213,792,196,187,218,0,1108,11506,1969,213,2588,0,337.3692470633545
02:30,-54,2163,794,196,187,218,0,1109,11453,1973,188,2606,0,338.1657554792201
02:35,-55,2124,793,197,187,218,0,1108,11389,1976,286,2483,0,336.0084700384559
02:40,-55,2098,793,196,187,218,0,1108,11379,1971,301,2431,0,335.89034401876467
02:45,-55,2051,793,197,187,218,0,1108,11386,1975,287,2429,0,336.841816489492
02:50,-55,2018,792,198,187,218,0,1108,11375,1978,295,2415,0,337.038691937543
02:55,-55,2034,792,197,187,218,0,1108,11370,1974,304,2363,0,336.37394854641155
03:00,-54,2031,793,196,187,218,0,1107,11369,1963,288,2371,0,336.89987687761635
03:05,-56,1988,792,197,187,218,0,1107,11476,1980,219,2407,0,339.4814523657446
03:10,-55,1955,792,197,187,218,0,1108,11504,1981,216,2417,0,340.29208626025445
03:15,-55,1972,792,198,187,218,0,1107,11491,1992,209,2345,0,339.4885921253634
03:20,-55,1996,792,197,187,218,0,1108,11463,1986,151,2339,0,339.9153271675157
03:25,-55,2017,792,198,187,219,0,1108,11491,1992,158,2270,0,339.1898283283036
03:30,-56,2018,792,197,187,219,0,1107,11489,1996,71,2336,0,340.9414153419502
03:35,-55,2022,792,196,187,219,0,1107,11459,1993,93,2271,0,339.98141153081514
03:40,-55,1995,791,195,187,218,0,1107,11480,1982,77,2269,0,341.03271423592093
03:45,-55,1993,791,195,187,217,0,1107,11472,1976,64,2277,0,341.36536736118035
03:50,-55,2015,791,197,187,217,0,1107,11467,1985,-40,2323,0,342.1513551215624
03:55,-54,2008,791,197,187,218,0,1108,11431,1986,-93,2361,0,342.1732024515422
04:00,-55,2003,792,198,187,218,0,1108,11360,1976,-53,2366,0,341.89604802401203
04:05,-55,1989,792,198,187,217,0,1107,11329,1955,57,2260,0,340.6927644158197
04:10,-55,1979,792,197,187,217,0,1107,11225,1939,131,2278,0,339.1648096798588
04:15,-54,1958,791,197,187,217,0,1108,11159,1933,87,2445,0,340.78640825572614
04:20,-54,1921,791,197,187,217,0,1107,11089,1931,93,2520,0,341.2314982859447
04:25,-54,1880,790,197,187,217,0,1108,11033,1935,124,2555,0,341.08516330960674
04:30,-54,1865,790,197,187,217,0,1107,10997,1942,136,2559,0,340.78321536905963
04:35,-54,1882,790,197,186,217,0,1107,11009,1964,138,2503,0,339.9005865695793
04:40,-54,1912,790,197,186,217,0,1107,11044,1961,136,2434,0,339.36672231496937
04:45,-54,1929,789,197,186,218,0,1108,11151,1961,62,2390,0,340.9229757750468
04:50,-54,1949,789,197,187,217,0,1107,11227,1965,30,2313,0,341.2373001416717
04:55,-54,1971,789,198,187,218,0,1107,11232,1959,27,2312,0,341.0455970073804
05:00,-55,1985,789,198,187,218,0,1107,11252,1967,41,2269,0,340.35736297044707
05:05,-55,1980,788,197,187,218,0,1108,11177,1972,99,2320,0,339.08503126891264
05:10,-55,1967,790,196,186,223,0,1107,11195,1993,145,2312,0,338.27107737167563
05:15,-55,1963,788,197,187,225,0,1107,11229,1999,163,2257,0,337.9054801407743
05:20,-55,1959,789,197,186,225,0,1109,11292,2012,159,2182,0,337.8504400301735
05:25,-55,1938,789,197,187,225,0,1108,11259,2010,178,2220,0,337.8760937342854
