Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,Carbon_Intensity_per_MW
00:00,-7,2299,763,242,182,193,-1,2271,6328,2436,797,6070,0,283.8992893211146
00:05,-8,2298,755,245,182,190,-1,2270,6292,2340,1204,5928,0,278.3562331505066
00:10,-8,2314,757,244,182,191,-1,2269,6186,2233,1585,5869,0,273.0035583899441
00:15,-8,2366,757,244,182,191,-1,2269,6132,2236,1631,5769,0,270.395626795145
00:20,-8,2402,758,243,182,175,-1,2269,6124,2241,1561,5796,0,270.9190767519466
00:25,-7,2408,759,245,182,172,-1,2269,6126,2244,1495,5809,0,271.7566049124762
00:30,-7,2406,760,246,181,172,-1,2269,6130,2248,1373,5833,0,273.50983866455283
00:35,-8,2387,761,245,181,172,-1,2269,6132,2248,1269,5853,0,275.25190911220426
00:40,-8,2372,763,245,181,173,-1,2269,6125,2244,1185,5913,0,276.96962013429123
00:45,-8,2364,761,244,181,173,-1,2268,6126,2243,1113,5933,0,278.230772853577
00:50,-8,2362,761,243,181,173,-1,2268,6136,2238,1082,5892,0,278.49312479327125
00:55,-8,2378,760,244,180,172,-1,2268,6158,2232,949,5893,0,280.3622637926123
01:00,-8,2412,761,244,181,173,-1,2269,6162,2214,838,5933,0,281.964690206529
01:05,-7,2460,765,246,179,173,-1,2268,6154,2148,923,5926,0,280.85186767288434
01:10,-7,2496,761,245,180,173,-1,2267,6158,2113,969,5947,0,280.47435654806964
01:15,-7,2512,774,245,180,172,-1,2267,6161,2108,898,5895,0,280.73868821292774
01:20,-8,2525,764,244,180,172,-1,2267,6177,2106,852,5854,0,281.15933044017356
01:25,-8,2554,765,243,181,172,-1,2268,6203,2087,741,5853,0,282.74046422589134
01:30,-7,2569,767,244,180,171,-1,2267,6200,2092,605,5931,0,284.9127787101415
01:35,-8,2583,763,245,180,171,-1,2268,6196,2087,494,5953,0,286.4814868313352
01:40,-8,2621,764,243,180,171,-1,2268,6177,2084,399,5971,0,287.2789877819095
01:45,-8,2653,763,245,180,171,-1,2267,6153,2078,324,6002,0,288.00029034599567
01:50,-8,2660,764,246,180,171,-1,2268,6137,2068,289,6007,0,288.3777098792376
01:55,-8,2659,765,244,180,171,-1,2267,6121,2057,265,6002,0,288.67996108949416
02:00,-8,2645,764,244,181,171,-1,2267,6106,2008,254,6054,0,289.92632656044435
02:05,-8,2638,764,244,180,170,-1,2267,6085,1917,72,6262,0,295.21611434725145
02:10,-8,2645,763,242,181,171,-1,2268,6081,1878,7,6275,0,296.6446411012783
02:15,-8,2679,764,242,181,171,-1,2267,6071,1870,-20,6226,0,295.91349753694584
02:20,-8,2707,764,243,181,171,-1,2267,6057,1870,-28,6142,0,294.74321585685334
02:25,-8,2719,764,244,180,170,-1,2267,6023,1853,-46,6144,0,294.48974943052394
02:30,-8,2717,763,243,181,171,-1,2267,5888,1847,-43,6153,0,293.36557156388653
02:35,-8,2699,764,244,181,171,-1,2266,5812,1852,-44,6187,0,293.0687328167958
02:40,-8,2697,763,244,181,171,-1,2267,5760,1852,-42,6216,0,292.81081081081084
02:45,-8,2701,763,246,181,170,-1,2268,5748,1855,-75,6206,0,292.49659455128204
02:50,-8,2699,764,246,181,170,-1,2267,5718,1856,-112,6249,0,292.55495495495495
02:55,-8,2669,764,246,181,169,-1,2268,5677,1860,-144,6299,0,292.8975155279503
03:00,-8,2643,765,246,181,169,-1,2268,5605,1859,-143,6373,0,293.1358074222668
03:05,-8,2595,776,247,181,170,-1,2269,5558,1900,-49,6335,0,292.3350284477116
03:10,-8,2516,770,248,181,170,-1,2268,5587,1944,70,6172,0,290.9001822231221
03:15,-8,2456,771,247,181,170,-1,2268,5637,1956,-2,6225,0,293.5388278202725
03:20,-8,2418,767,249,181,170,-1,2270,5655,2009,-128,6287,0,294.04204476709015
03:25,-8,2415,764,248,181,170,-1,2270,5605,2040,-189,6305,0,293.351926568489
03:30,-8,2410,764,247,181,170,-1,2269,5556,2067,-185,6344,0,292.8958564371408
03:35,-8,2403,765,248,181,171,-1,2271,5528,2060,-193,6365,0,292.9336562231976
03:40,-8,2409,764,249,181,171,-1,2269,5517,2031,-176,6410,0,293.5270801815431
03:45,-8,2398,764,249,181,171,-1,2270,5509,2033,-146,6342,0,293.0239035754077
03:50,-9,2357,764,248,181,171,-1,2269,5512,2032,-139,6364,0,293.8440715770264
03:55,-9,2382,764,247,181,171,-1,2270,5542,2024,-141,6301,0,293.38450611333775
04:00,-9,2422,764,247,181,171,-1,2270,5568,2020,-155,6274,0,292.9138053276613
04:05,-9,2481,764,247,181,171,-1,2270,5548,2028,-54,6131,0,290.6170992366412
04:10,-9,2550,763,247,181,171,-1,2269,5536,2040,-87,6136,0,289.42612311124634
