Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,Carbon_Intensity_per_MW
00:00,-21,2989,696,194,165,186,-1,2261,10412,1315,-983,5235,0,329.27356341599693
00:05,-20,2957,697,196,165,185,-1,2261,10243,1279,-484,5241,0,329.02244021007857
00:10,-21,2898,702,196,165,184,-1,2260,10072,1190,-225,5383,0,330.5253214379428
00:15,-21,2858,703,197,165,184,-1,2261,10089,1122,-106,5298,0,331.645881990041
00:20,-21,2827,704,198,164,184,-1,2260,10091,1121,-101,5311,0,332.1793967189981
00:25,-21,2772,705,199,164,184,-1,2261,10152,1112,-99,5229,0,333.04833141542
00:30,-21,2750,706,199,165,183,-1,2260,10226,1109,-243,5215,0,333.83888643393726
00:35,-21,2690,704,199,167,183,-1,2260,10265,1104,-307,5239,0,335.17005479936364
00:40,-21,2637,706,199,165,183,-1,2259,10272,1101,-357,5259,0,336.1162049738915
00:45,-21,2577,706,198,165,182,-1,2261,10268,1101,-389,5258,0,336.922783349605
00:50,-21,2519,705,199,165,182,-1,2260,10277,1104,-499,5331,0,338.1664007092199
00:55,-21,2483,705,197,165,183,-1,2260,10265,1104,-648,5429,0,339.09952229299364
01:00,-21,2479,705,197,165,183,-1,2260,10163,1106,-602,5426,0,338.4308252966535
01:05,-21,2499,705,196,165,183,-1,2260,10042,1071,-417,5287,0,337.1141507311586
01:10,-21,2501,706,195,165,182,-1,2258,9956,1061,-352,5285,0,336.64256338410087
01:15,-21,2484,706,197,165,183,-1,2260,9914,1062,-460,5396,0,337.1152181752615
01:20,-19,2467,706,197,165,183,-1,2260,9806,1062,-387,5326,0,336.2563099731684
01:25,-21,2480,706,197,165,183,-1,2261,9751,1087,-526,5465,0,336.03057163531116
01:30,-21,2493,706,198,165,183,-1,2260,9729,1068,-603,5515,0,336.22237282009576
01:35,-20,2538,706,197,165,183,-1,2262,9707,1061,-617,5477,0,335.2883823994935
01:40,-21,2584,706,200,165,184,-1,2260,9689,1061,-755,5468,0,334.4589526950707
01:45,-21,2609,707,201,165,184,-1,2261,9642,1058,-917,5596,0,334.4421062098116
01:50,-21,2608,706,195,166,183,-1,2262,9638,1056,-1053,5669,0,334.85704035874437
01:55,-21,2635,707,197,165,183,-1,2261,9605,1054,-1123,5698,0,334.41107427649854
02:00,-20,2679,707,194,165,183,-1,2261,9473,1035,-1104,5725,0,333.26930167723367
02:05,-21,2757,706,194,165,183,-1,2261,9343,1038,-869,5582,0,330.4225709879343
02:10,-21,2807,706,195,165,183,-1,2261,9190,1047,-748,5514,0,328.0773132282385
02:15,-21,2855,707,198,165,185,-1,2261,8997,1048,-758,5610,0,326.4470491277872
02:20,-20,2914,711,200,165,185,-1,2261,8735,1050,-729,5788,0,324.5517778592375
02:25,-20,3005,711,198,164,186,-1,2261,8651,1040,-772,5737,0,322.46382138098954
02:30,-20,3067,714,199,165,185,-1,2261,8651,1045,-872,5711,0,321.31334525283086
02:35,-20,3125,714,199,164,186,-1,2261,8670,1064,-944,5637,0,319.947787853806
02:40,-20,3184,713,197,164,186,-1,2260,8642,1030,-1042,5720,0,319.8882701962574
02:45,-21,3183,714,198,164,186,-1,2261,8611,1013,-1004,5675,0,319.59173197671754
02:50,-20,3184,715,200,165,186,-1,2261,8608,960,-997,5691,0,320.3438303341902
02:55,-20,3232,714,199,165,186,-1,2260,8450,960,-959,5725,0,318.6614144206404
03:00,-20,3301,715,201,165,186,-1,2262,8266,1035,-846,5614,0,314.46662646690476
03:05,-20,3360,715,203,164,186,-1,2262,8054,1084,-818,5721,0,311.9218105087418
03:10,-20,3380,716,200,164,186,-1,2259,7793,1099,-546,5664,0,308.92324324324323
03:15,-20,3430,715,201,164,186,-1,2261,7671,1100,-395,5544,0,306.3360523570141
03:20,-21,3499,716,202,165,186,-1,2261,7599,1098,-286,5431,0,303.9697677745458
03:25,-21,3558,715,203,162,186,-1,2261,7568,1018,-265,5451,0,304.10059228123805
03:30,-21,3592,718,203,158,186,-1,2260,7527,965,-241,5493,0,304.2540638745458
03:35,-20,3639,724,203,159,186,-1,2260,7517,960,-281,5510,0,303.6157734121686
03:40,-20,3678,730,202,159,186,-1,2261,7499,953,-362,5593,0,303.50035587188614
03:45,-20,3744,727,203,159,186,-1,2260,7499,954,-387,5507,0,302.02298959768206
03:50,-20,3799,727,203,159,186,-1,2260,7522,1021,-545,5493,0,300.4969788519638
03:55,-20,3848,727,204,159,186,-1,2261,7513,1017,-597,5507,0,299.88472405349404
04:00,-20,3899,726,204,159,186,-1,2260,7458,946,-637,5646,0,300.6296365855949
04:05,-20,3923,728,204,161,186,-1,2261,7520,976,-799,5703,0,300.81933320916374
04:10,-20,3950,727,206,161,186,-1,2260,7516,960,-624,5626,0,300.10912828179016
04:15,-21,3966,726,203,160,186,-1,2259,7512,922,-444,5514,0,299.59956730317
04:20,-21,3999,726,205,159,186,-1,2260,7533,831,-175,5295,0,298.94706778370147
04:25,-21,4006,727,204,160,186,-1,2261,7529,796,-88,5250,0,298.92342234748963
04:30,-21,4020,727,204,159,190,-1,2261,7577,861,-177,5245,0,298.2868813527121
04:35,-20,4035,727,203,159,189,-1,2261,7641,920,-462,5409,0,299.070849918052
04:40,-20,4054,730,203,159,189,-1,2260,7719,932,-443,5318,0,298.69221052631576
04:45,-20,4033,732,203,159,189,-1,2261,7827,928,-528,5349,0,300.16545691420066
04:50,-20,3983,733,204,159,188,-1,2259,7985,937,-686,5386,0,302.36930610736397
04:55,-20,3953,737,205,159,189,-1,2260,8090,961,-809,5459,0,303.79380498533726
05:00,-21,3936,735,205,159,189,-1,2260,8123,988,-543,5231,0,302.44183574432685
05:05,-20,3948,730,204,158,192,-1,2261,7987,1088,-502,5370,0,300.82543916122506
05:10,-20,3972,730,205,158,197,-1,2260,7848,1082,-391,5497,0,300.2552408973888
05:15,-20,4006,735,206,158,198,-1,2260,7846,1128,-244,5429,0,298.6725468577729
05:20,-21,4062,735,205,159,197,-1,2260,7840,1099,-119,5422,0,298.19988981728034
05:25,-21,4071,734,205,157,198,-1,2260,7930,1078,-156,5462,0,299.42896287162625
05:30,-21,4039,736,206,157,198,-1,2260,7957,1052,118,5304,0,297.67850107654954
05:35,-21,4011,739,205,157,198,-1,2261,8008,1119,265,5202,0,294.9097282287067
05:40,-21,4007,742,204,158,198,-1,2261,8123,1106,431,5052,0,292.83128056511504
05:45,-21,3989,741,204,157,198,-1,2260,8214,1157,467,4979,0,292.2841032118369
05:50,-21,3974,735,203,158,198,-1,2261,8292,1191,452,4985,0,293.05172801222415
05:55,-21,3923,734,203,157,198,-1,2260,8284,1205,402,5205,0,295.67863049211104
06:00,-20,3881,731,203,156,198,-1,2260,8309,1207,319,5414,0,298.96432384341637
06:05,-19,3845,739,201,158,199,-1,2259,8315,1229,530,5428,0,296.43877730796333
06:10,-20,3846,741,201,157,199,-1,2259,8325,1241,1023,5254,0,288.8485269232438
06:15,-20,3834,737,200,158,201,-1,2259,8497,1246,1225,5072,0,286.6926123643878
06:20,-20,3823,730,200,159,201,-1,2260,8640,1246,1402,5004,0,285.48457211046707
06:25,-20,3828,716,199,157,201,-1,2259,8730,1253,1452,4990,0,285.5920963364993
06:30,-21,3841,700,200,156,201,-1,2260,8810,1256,1539,4978,0,285.1236731255265
06:35,-20,3875,700,200,157,201,-1,2259,8902,1252,1795,4763,0,281.03986947245113
06:40,-20,3889,697,201,157,201,-1,2259,9030,1243,1954,4624,0,279.28552423713313
06:45,-19,3863,725,202,157,200,-1,2259,9128,1242,2103,4454,0,277.23084572991337
06:50,-15,3841,731,202,158,200,-1,2260,9193,1251,2165,4475,0,277.31644422474875
06:55,0,3822,731,202,157,200,-1,2259,9263,1245,2316,4332,0,275.4745755744646
07:00,34,3806,729,202,157,200,-1,2260,9316,1266,2427,4228,0,273.59344933469805
07:05,104,3781,728,204,156,200,-1,2260,9247,1367,2383,4300,0,272.5962494904199
07:10,243,3813,721,205,158,200,-1,2259,9200,1445,2284,4331,0,271.1807453668032
07:15,468,3839,720,204,158,200,-1,2259,9166,1405,2227,4322,0,269.5502260981912
07:20,776,3888,720,205,158,200,-1,2260,9094,1392,1989,4398,0,268.9084405144695
07:25,1170,3894,716,203,156,200,-1,2259,8939,1398,1802,4349,0,265.63071606525756
07:30,1656,3886,715,203,156,200,-1,2260,8741,1403,1342,4436,0,265.18033712396164
07:35,2177,3865,716,204,157,200,-1,2259,8522,1431,999,4470,0,262.49379032258065
07:40,2816,3828,723,202,157,200,-1,2260,8347,1428,658,4339,0,258.30519428063656
07:45,3558,3773,720,201,158,200,-1,2259,8210,1419,187,4269,0,255.76084673184133
07:50,4340,3727,718,202,156,200,-1,2259,8138,1439,-474,4137,0,249.78428093645485
07:55,5139,3665,718,202,156,200,-1,2258,7942,1452,-969,4001,0,241.0312145067168
08:00,5896,3556,719,202,155,200,-1,2259,7763,1453,-1223,3686,0,231.99275954688778
08:05,6632,3409,733,202,155,197,-1,2258,7515,1204,-862,3547,0,226.22100954979535
08:10,7437,3284,742,201,152,196,-1,2257,7146,1093,-978,3551,0,218.79039554576036
08:15,8216,3194,740,199,158,196,-1,2258,6784,1076,-842,2999,0,205.64923509210115
08:20,9189,3113,725,199,157,195,-1,2258,6390,1056,-1250,2881,0,195.1574245224892
08:25,10010,3087,723,203,156,195,-1,2257,6207,1056,-2181,3116,0,191.07313071042327
08:30,10359,3023,731,203,155,196,-1,2257,6039,1067,-2119,2841,0,184.96262417994376
08:35,10459,2970,742,201,155,196,-1,2257,5904,1082,-1976,2728,0,181.95184542229603
08:40,10923,2892,743,201,156,196,-1,2257,5798,1092,-2385,2768,0,179.2494968319046
08:45,11426,2808,750,201,156,196,-1,2257,5785,1081,-2605,2483,0,174.3341373807845
08:50,11680,2753,748,200,155,196,-1,2258,5736,1076,-2912,2542,0,173.53801385000736
08:55,12124,2755,749,201,153,196,-1,2258,5667,1059,-3265,2472,0,170.07930607187112
09:00,12221,2725,749,201,155,196,-1,2258,5665,1038,-3297,2329,0,168.44877656267144
09:05,12582,2704,752,203,151,187,-1,2258,5655,959,-3429,2177,0,165.70431106738093
09:10,12774,2668,751,203,151,177,-1,2258,5659,937,-3428,1831,0,161.63227085781435
09:15,13159,2638,745,203,151,177,-1,2257,5750,926,-3784,1792,0,160.9726657253539
09:20,13486,2553,734,203,152,176,-1,2257,5745,922,-4318,1971,0,161.96402954715768
09:25,13306,2468,743,203,151,176,-1,2257,5707,926,-4182,1962,0,162.55802041626086
09:30,13462,2437,743,202,156,177,-1,2257,5697,921,-4247,1881,0,161.16018158236056
09:35,13577,2407,736,195,153,176,-1,2258,5643,934,-4638,2048,0,161.88222246073485
09:40,13887,2375,733,196,152,176,-1,2258,5639,925,-4816,1958,0,159.88607189844612
09:45,14118,2387,732,198,152,176,-1,2258,5653,913,-4946,1743,0,156.92093485827945
09:50,14416,2365,732,199,152,176,-1,2257,5641,907,-5032,1481,0,153.04746003552398
09:55,14552,2383,732,199,153,176,-1,2257,5634,879,-5371,1540,0,153.11899466977303
10:00,14384,2377,733,197,152,176,-1,2256,5644,812,-5136,1502,0,153.79762626082618
10:05,14506,2391,734,198,153,176,-1,2257,5664,684,-5053,1401,0,153.02672573960268
10:10,14542,2341,729,201,152,172,-1,2256,5695,607,-4881,1147,0,151.18684495843874
10:15,14136,2315,717,204,152,171,-1,2257,5722,600,-4475,1104,0,152.8098651082442
10:20,14053,2283,741,204,152,171,-1,2257,5562,605,-4392,1224,0,152.49665817362725
10:25,14203,2250,745,205,152,172,-1,2257,5483,599,-4334,1059,0,149.29113642266168
10:30,14230,2219,751,204,152,172,-1,2257,5460,587,-4259,951,0,147.87244041624706
10:35,14477,2187,741,204,152,171,-1,2256,5409,586,-4596,1030,0,147.40862362251312
10:40,15094,2164,729,207,152,171,-1,2257,5379,582,-5230,1121,0,145.99833845042443
10:45,15013,2128,736,208,152,170,-1,2256,5377,582,-5164,927,0,144.26560502574966
10:50,15015,2089,748,207,152,171,-1,2255,5336,576,-4735,617,0,140.39473976662345
10:55,14626,2067,754,208,153,171,-1,2256,5289,579,-4622,864,0,144.0480668756531
11:00,14621,2060,754,208,151,171,-1,2253,5281,575,-4436,695,0,142.07932927287766
11:05,14906,2062,736,208,151,171,-1,2255,5260,560,-4862,922,0,143.5169992609017
11:10,15180,2065,729,206,151,171,-1,2255,5209,556,-5443,1292,0,146.05672322106864
11:15,15096,2073,729,205,152,171,-1,2256,5152,563,-5084,912,0,141.3059179010981
11:20,14972,2094,740,203,153,171,-1,2255,5047,562,-4718,813,0,139.0965386191736
11:25,14735,2101,733,202,151,171,-1,2255,5023,568,-4466,691,0,138.11738916814696
11:30,14559,2091,732,203,152,171,-1,2255,5066,563,-4300,672,0,139.15118092267903
11:35,14924,2070,726,201,155,170,-1,2255,5096,557,-4706,812,0,140.07792207792207
11:40,15191,2044,725,201,154,171,-1,2254,5160,558,-5056,810,0,140.09801823080045
11:45,15232,1992,725,201,154,171,-1,2254,5183,565,-5076,712,0,139.3485084018062
11:50,15077,1967,726,204,154,171,-1,2253,5224,595,-4888,592,0,139.0229919378919
11:55,14995,1929,731,204,154,172,-1,2253,5297,612,-4720,438,0,138.5555931311765
12:00,14916,1913,739,202,155,171,-1,2254,5342,586,-4471,187,0,136.60751502243858
12:05,14869,1859,727,200,154,172,-1,2254,5332,577,-4409,193,0,137.03390024842346
12:10,14892,1819,729,201,153,172,-1,2254,5339,557,-4362,212,0,137.54748432482032
12:15,15238,1795,727,202,154,172,-1,2254,5353,532,-4348,-55,0,134.26989144924775
12:20,15181,1781,725,201,153,171,-1,2254,5381,534,-4701,324,0,138.74214215723222
12:25,15060,1755,724,199,155,172,-1,2254,5376,528,-4763,579,0,142.22238077356366
12:30,15157,1729,727,203,154,172,-1,2253,5386,519,-4898,627,0,142.73227434124462
12:35,15052,1701,725,201,154,171,-1,2254,5294,524,-4746,674,0,142.55961473343618
12:40,14900,1684,728,201,155,172,-1,2255,5323,519,-4399,441,0,140.85278180569335
12:45,15005,1676,723,202,155,171,-1,2254,5395,531,-4580,500,0,142.13827011081275
12:50,15103,1668,723,202,155,172,-1,2253,5447,525,-4928,750,0,145.40781331544025
12:55,15101,1647,723,203,154,172,-1,2255,5526,534,-5028,812,0,147.17907623817473
13:00,14965,1629,722,202,154,171,-1,2253,5536,534,-4736,746,0,147.16637373321865
13:05,14957,1626,723,204,154,172,-1,2254,5456,543,-4335,418,0,142.3535978735523
13:10,14711,1629,719,202,154,172,-1,2254,5427,542,-3740,117,0,139.26670549407882
13:15,14662,1632,719,202,155,172,-1,2254,5456,541,-3475,-13,0,138.41239608133952
13:20,14585,1641,720,203,154,172,-1,2253,5509,551,-3905,527,0,145.5862754848334
13:25,14508,1645,721,204,155,172,-1,2253,5553,551,-4061,827,0,149.8834841200742
13:30,14693,1644,720,202,153,172,-1,2254,5608,545,-4039,653,0,147.92611060743428
13:35,14467,1642,720,202,152,172,-1,2253,5583,544,-3629,594,0,147.79837137286387
13:40,14483,1634,722,202,152,172,-1,2253,5585,548,-3611,603,0,147.88159804445803
13:45,14820,1634,722,201,154,172,-1,2254,5569,538,-3738,521,0,145.5069094763942
13:50,15085,1636,723,203,155,172,-1,2253,5552,542,-4015,654,0,145.81763235458718
13:55,14916,1645,721,201,154,172,-1,2254,5555,557,-3936,677,0,146.61814092953523
14:00,14623,1661,722,201,154,171,-1,2254,5566,559,-3214,391,0,144.4520301557537
14:05,14910,1634,722,202,156,171,-1,2254,5627,619,-2701,-409,0,139.49617210228143
14:10,15094,1611,722,202,157,171,-1,2253,5727,641,-2781,-571,0,140.20903548301587
14:15,15147,1613,722,201,157,171,-1,2254,5767,679,-3011,-283,0,140.36782215523738
14:20,15267,1614,720,200,157,171,-1,2254,5732,685,-3537,308,0,143.01600029698926
14:25,15352,1606,722,199,157,171,-1,2254,5705,659,-3529,340,0,142.87612061939691
14:30,15464,1616,722,200,157,171,-1,2255,5695,641,-3490,358,0,142.589051202597
14:35,15569,1608,721,197,158,171,-1,2255,5713,639,-3292,161,0,140.25654120868953
14:40,15533,1616,722,198,157,171,-1,2254,5702,644,-3141,121,0,139.71855865216907
14:45,15573,1633,713,196,157,171,-1,2254,5761,648,-3052,-3,0,138.88524224986077
14:50,15323,1642,709,196,157,171,-1,2254,5833,654,-2819,-16,0,140.6251494321578
14:55,15252,1669,715,195,159,171,-1,2255,5904,678,-2475,-141,0,141.53673537853655
15:00,15403,1693,714,196,158,171,-1,2253,5940,734,-2597,-98,0,141.13410357683364
15:05,15346,1739,714,197,159,171,-1,2254,5822,832,-2661,30,0,139.51146052485882
15:10,14831,1808,718,197,158,172,-1,2254,5670,912,-2179,227,0,140.8740989729225
15:15,14889,1808,723,196,159,172,-1,2254,5709,927,-1798,54,0,139.09569968935963
15:20,15130,1829,720,196,160,172,-1,2255,5795,939,-2020,92,0,139.695161528249
15:25,15229,1829,716,196,158,172,-1,2254,5896,939,-2103,92,0,140.67128053022813
15:30,14945,1835,715,198,158,172,-1,2255,6014,944,-1979,237,0,144.7440020512069
15:35,14900,1824,713,199,157,172,-1,2255,6118,931,-1921,358,0,147.67386632671645
15:40,14802,1807,713,199,157,171,-1,2255,6197,924,-1749,343,0,148.96777019381685
15:45,14493,1799,718,201,157,171,-1,2255,6338,933,-1455,356,0,152.00543119266055
15:50,14467,1800,716,202,157,172,-1,2255,6443,931,-1514,493,0,154.897975531605
15:55,14253,1820,716,203,157,171,-1,2255,6563,950,-1666,805,0,160.30488420748864
16:00,13806,1825,705,202,157,172,-1,2256,6683,996,-1692,1191,0,167.3392041982675
16:05,13376,1828,704,205,156,172,-1,2255,6767,1293,-1672,1296,0,169.68751793400287
16:10,13048,1837,705,204,155,172,-1,2254,6870,1483,-1441,1168,0,169.96998990044727
16:15,12587,1842,708,204,156,172,-1,2254,6955,1473,-1092,1334,0,174.70410351470215
16:20,12204,1852,714,206,156,172,-1,2254,7039,1480,-734,1542,0,179.39978868364483
16:25,12118,1836,714,205,157,172,-1,2254,7124,1480,-615,1565,0,181.09736640804283
16:30,11609,1794,715,205,158,172,-1,2255,7431,1479,-444,1700,0,188.62597820522197
16:35,11139,1788,697,205,159,172,-1,2256,7950,1472,-48,1370,0,193.84280218967302
16:40,10465,1771,709,206,159,171,-1,2255,8516,1473,312,1217,0,200.02828342502676
16:45,9961,1756,712,205,159,171,-1,2256,8878,1475,542,1368,0,206.4392208553017
16:50,9247,1711,708,204,158,171,-1,2256,9124,1475,653,1906,0,217.38517600757962
16:55,8190,1668,710,204,158,171,-1,2257,9446,1495,1249,2154,0,224.6260578983691
17:00,7272,1640,713,205,158,172,-1,2256,9622,1560,1918,2243,0,227.20709029615398
17:05,6324,1621,707,201,158,177,-1,2257,9597,1784,2444,2416,0,228.72768911992438
17:10,5354,1580,702,200,159,191,-1,2257,9798,1907,2991,2570,0,233.14085325968458
17:15,4534,1572,702,200,158,192,-1,2256,10306,1916,3197,2796,0,243.39501393060027
17:20,3848,1535,708,199,158,192,-1,2255,10645,1943,3659,2773,0,247.07751686325435
17:25,3156,1504,714,200,158,193,-1,2256,10948,1944,4041,2958,0,252.81954159044443
17:30,2505,1515,714,198,158,193,-1,2256,11202,1934,4475,3062,0,256.53306684749634
17:35,1878,1496,710,197,158,192,-1,2256,11368,1923,5143,3001,0,256.3355847849271
17:40,1358,1497,703,197,159,192,-1,2257,11468,1925,5548,3102,0,258.0366484723896
17:45,910,1504,703,200,159,192,-1,2257,11534,1947,5982,3084,0,257.57722772277225
17:50,592,1534,703,200,157,192,-1,2256,11586,1948,6305,3067,0,257.0467757866516
17:55,366,1590,703,201,158,192,-1,2257,11644,1945,6380,3125,0,258.4337128555818
18:00,215,1626,704,200,158,192,-1,2258,11677,1948,6379,3260,0,260.38705364995604
18:05,129,1642,723,199,159,192,-1,2257,11672,1993,6094,3446,0,264.20166701984886
18:10,51,1652,729,200,158,192,-1,2257,11637,2038,5825,3846,0,269.1205578839855
18:15,-24,1659,737,201,158,192,-1,2256,11596,2069,5954,3855,0,267.64971037388096
18:20,-40,1641,738,202,158,192,-1,2257,11596,2087,5995,3923,0,267.68884848060986
18:25,-40,1608,741,202,159,193,-1,2256,11606,2088,6117,3948,0,267.0568494342907
18:30,-41,1600,746,202,158,193,-1,2256,11569,2090,6230,3955,0,265.78282302298135
18:35,-40,1579,745,201,159,193,-1,2256,11555,2091,6323,3976,0,265.13636835727885
18:40,-39,1552,743,201,158,192,-1,2256,11593,2090,6394,3932,0,264.7612296414122
18:45,-38,1512,743,199,159,192,-1,2256,11617,2090,6451,3906,0,264.6106521964539
18:50,-37,1470,747,197,158,192,-1,2256,11654,2084,6501,3827,0,264.32387346854017
18:55,-36,1427,744,200,159,192,-1,2257,11696,2106,6358,3890,0,266.57190415091725
19:00,-34,1392,744,199,158,192,-1,2257,11699,2131,6221,3969,0,268.46972540841153
19:05,-32,1367,729,200,160,192,-1,2256,11703,2131,6106,3890,0,269.43073365566534
19:10,-31,1334,724,199,159,192,-1,2256,11724,2166,5921,3957,0,271.8117440225035
19:15,-31,1287,723,200,158,192,-1,2256,11735,2178,5920,3894,0,271.84409720997496
19:20,-30,1267,722,199,158,193,-1,2256,11752,2189,5806,3888,0,273.1323440875447
19:25,-30,1248,722,200,158,193,-1,2257,11751,2192,5765,3885,0,273.64199020512456
19:30,-30,1228,722,200,158,193,-1,2256,11743,2185,5688,3914,0,274.7702000427137
19:35,-30,1209,722,200,158,193,-1,2257,11736,2182,5597,3909,0,275.77497318555595
19:40,-29,1152,724,199,158,193,-1,2257,11724,2176,5591,3873,0,276.0954979536153
19:45,-29,1080,725,199,159,193,-1,2257,11700,2178,5587,3887,0,276.69436842863314
