Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,Carbon_Intensity_per_MW
00:00,-46,3541,953,160,218,361,3,2280,8768,4279,223,1995,0,244.97020517395183
00:05,-46,3555,940,160,218,361,3,2280,8710,4275,429,1992,0,242.09024022693023
00:10,-46,3573,935,160,218,358,3,2280,8605,4279,640,1803,0,236.73817567567568
00:15,-47,3574,936,160,218,357,3,2280,8612,4296,467,1930,0,239.66453105534794
00:20,-46,3565,936,160,218,358,3,2280,8594,4304,316,2047,0,242.1894483342996
00:25,-46,3534,937,161,218,341,3,2281,8488,4309,337,2071,0,241.25976990912753
00:30,-46,3495,937,160,218,338,3,2280,8422,4292,333,2105,0,241.46298044504383
00:35,-46,3461,937,160,218,337,3,2279,8432,4240,296,2146,0,243.2358830957965
00:40,-45,3438,937,159,218,337,2,2279,8607,4240,112,2242,0,248.2976522443105
00:45,-46,3431,937,160,218,337,3,2280,8644,4164,28,2340,0,251.38635442467913
00:50,-46,3476,936,161,218,337,3,2279,8527,4177,54,2340,0,249.2326011456407
00:55,-47,3485,937,159,218,338,3,2281,8402,4170,-6,2372,0,248.71421437326916
01:00,-46,3471,936,159,218,338,3,2280,8343,4182,-168,2585,0,250.05356901294132
01:05,-46,3454,938,159,218,339,3,2280,7957,4192,19,2714,0,246.8523753077414
01:10,-46,3435,936,160,218,358,4,2280,7908,4209,-21,2788,0,247.28343513538152
01:15,-46,3396,937,160,218,359,4,2280,7930,4233,-136,2865,0,248.3984924851292
01:20,-46,3344,937,160,218,359,3,2280,7883,4265,-101,2813,0,247.60872939779938
01:25,-46,3306,936,161,219,359,3,2279,7890,4274,-92,2762,0,247.55034356390289
01:30,-46,3297,936,160,218,358,3,2278,7876,4263,-136,2749,0,247.49632690541782
01:35,-46,3290,938,161,218,357,3,2279,7844,4256,-38,2688,0,246.68570374129263
01:40,-46,3296,938,160,218,358,3,2280,7815,4258,-28,2636,0,245.77383817811517
01:45,-46,3268,938,160,218,359,3,2278,7809,4265,-40,2637,0,245.96848350018539
01:50,-46,3258,940,160,217,360,3,2279,7734,4263,54,2527,0,243.5482155353394
01:55,-46,3290,940,161,216,359,3,2279,7748,4249,139,2427,0,241.5795263844863
02:00,-46,3319,940,161,218,359,3,2279,7738,4231,206,2323,0,239.5667195816603
02:05,-47,3289,940,162,217,359,4,2278,7868,4228,82,2365,0,243.27047076937433
02:10,-46,3223,940,161,217,360,3,2278,7869,4216,72,2413,0,244.66978309648468
02:15,-46,3163,939,162,218,359,3,2278,7886,4216,81,2420,0,245.49087335018254
02:20,-46,3119,939,163,218,359,3,2279,7847,4231,121,2396,0,244.66701069619066
02:25,-46,3099,938,161,219,359,3,2279,7819,4219,94,2415,0,245.19231855408077
02:30,-47,3090,938,162,218,358,3,2280,7819,4217,94,2400,0,245.15630743131803
02:35,-46,3077,938,163,218,358,3,2279,7826,4215,69,2392,0,245.62351274787537
02:40,-46,3042,939,163,218,357,3,2280,7810,4211,29,2462,0,246.98681287517132
02:45,-46,2973,939,163,219,357,3,2280,7825,4213,24,2483,0,248.16541994129344
02:50,-46,2924,938,163,218,359,3,2279,7835,4211,-7,2521,0,249.51801630950123
02:55,-46,2926,939,164,218,359,3,2280,7828,4217,-27,2495,0,249.08172757475083
03:00,-46,2911,938,162,218,359,3,2278,7863,4219,-68,2516,0,249.86251658139093
03:05,-47,2879,938,161,218,360,3,2280,7867,4229,-46,2489,0,249.88406760349412
03:10,-47,2814,937,162,218,360,3,2280,7860,4234,-29,2476,0,250.37218833396875
03:15,-47,2749,937,163,218,361,3,2279,7855,4233,4,2478,0,251.04804244944788
03:20,-47,2684,938,164,218,359,3,2280,7838,4233,37,2476,0,251.1592161372239
03:25,-47,2620,938,165,218,359,3,2280,7853,4231,72,2454,0,251.45473744840166
03:30,-47,2565,937,164,218,358,4,2280,7853,4231,68,2474,0,252.3660671347504
03:35,-47,2517,938,164,217,358,3,2279,7869,4237,53,2503,0,253.47131857555343
03:40,-47,2477,939,164,218,357,3,2280,7901,4287,24,2475,0,253.81423343605547
03:45,-47,2429,939,163,218,357,3,2280,7899,4333,-9,2489,0,254.26839493085336
03:50,-47,2391,940,162,219,358,3,2281,7860,4357,-14,2516,0,254.23522601186744
03:55,-47,2374,939,161,218,358,3,2280,7874,4397,-10,2479,0,253.8237876960193
04:00,-47,2345,939,162,218,360,3,2281,7889,4514,-44,2446,0,252.71433379814397
04:05,-47,2319,939,162,218,360,3,2281,7775,4482,-42,2562,0,253.16812111277181
04:10,-47,2276,939,162,218,360,3,2282,7755,4494,-26,2644,0,254.07230539642805
04:15,-47,2216,940,161,218,359,2,2281,7723,4503,-13,2697,0,254.78453305047972
