Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,Carbon_Intensity_per_MW
00:00,-50,937,740,270,193,219,0,2262,11406,1674,-376,3800,0,352.9797011559064
00:05,-49,930,740,270,193,217,0,2262,11171,1518,169,3824,0,351.2803529914124
00:10,-49,943,740,270,194,217,0,2262,11016,1467,340,3932,0,348.5044415044415
00:15,-49,956,740,270,193,217,0,2263,10946,1491,167,4046,0,350.8571564160972
00:20,-50,969,740,270,194,217,0,2263,10847,1506,107,4157,0,351.2776326414288
00:25,-50,979,740,269,193,216,0,2263,10795,1506,161,4061,0,349.42662278819097
00:30,-50,970,741,268,193,216,0,2263,10754,1510,131,4134,0,350.07555809959933
00:35,-50,947,741,268,194,217,0,2263,10711,1557,205,4024,0,347.6564323290292
00:40,-50,947,740,266,194,216,0,2262,10690,1586,175,3967,0,347.32520286166994
00:45,-50,950,741,267,195,216,0,2263,10666,1648,78,3936,0,347.57356344003085
00:50,-50,946,741,268,194,216,0,2263,10652,1640,55,3880,0,347.77683027278454
00:55,-50,965,741,270,194,216,0,2262,10626,1590,39,3884,0,348.36916046862086
01:00,-50,975,741,268,195,216,0,2263,10535,1597,60,3889,0,347.1242995663402
01:05,-50,997,741,270,194,216,0,2262,10409,1662,79,3858,0,344.3915592028136
01:10,-50,1024,740,270,194,216,0,2261,10234,1711,92,3925,0,342.09740354994864
01:15,-50,1025,740,270,194,216,0,2260,10197,1709,70,3920,0,342.2028942850135
01:20,-50,1029,741,272,196,216,0,2260,10178,1715,17,3927,0,342.79793459552496
01:25,-50,1032,741,270,196,216,0,2261,10180,1713,-41,3880,0,342.828688403295
01:30,-50,1044,740,269,195,216,0,2260,10179,1716,-113,3848,0,342.45133573650685
01:35,-50,1064,740,271,195,216,0,2261,9991,1687,-125,4018,0,342.0862213872547
01:40,-50,1086,740,270,195,216,0,2261,9846,1706,-89,4066,0,340.62558254833914
01:45,-50,1095,740,270,195,216,0,2262,9835,1700,-104,4040,0,340.3339126980186
01:50,-50,1095,741,269,195,215,0,2260,9801,1711,-135,4022,0,339.832387777446
01:55,-50,1096,740,270,194,216,0,2261,9695,1725,-125,4075,0,339.091743119266
02:00,-50,1091,740,271,194,215,0,2261,9652,1737,-154,4081,0,338.6883706995556
02:05,-50,1085,740,271,195,215,0,2261,9553,1652,-88,4160,0,339.81372696691267
02:10,-50,1076,741,269,194,215,0,2261,9524,1570,-113,4249,0,341.54003218668277
02:15,-51,1082,740,271,194,215,0,2262,9521,1500,-129,4268,0,342.6297005746547
02:20,-51,1092,741,270,195,215,0,2261,9512,1496,-161,4278,0,342.5158982111363
02:25,-51,1104,742,270,195,214,0,2262,9516,1504,-274,4275,0,342.16951882423996
02:30,-51,1094,744,271,195,214,0,2262,9523,1502,-315,4241,0,342.1990722065349
02:35,-51,1086,744,270,195,215,0,2262,9506,1508,-350,4247,0,342.14754263800586
02:40,-50,1091,743,269,194,215,0,2261,9462,1514,-332,4264,0,341.775128800889
02:45,-50,1090,743,270,194,215,0,2262,9401,1511,-332,4271,0,341.39813595380406
02:50,-50,1071,743,269,194,215,0,2261,9343,1511,-328,4296,0,341.43854124339697
02:55,-51,1064,743,270,193,215,0,2261,9254,1516,-292,4343,0,341.0618000407249
03:00,-51,1080,744,268,193,215,0,2261,9192,1507,-267,4274,0,340.07592602080024
03:05,-50,1095,743,267,194,215,0,2262,9242,1463,-316,4183,0,340.4077330454008
03:10,-50,1102,744,267,195,215,0,2262,9212,1438,-286,4193,0,340.50079843403904
03:15,-50,1094,744,268,193,215,0,2262,9185,1442,-402,4310,0,341.02636167812085
03:20,-50,1067,743,269,194,216,0,2262,9107,1444,-347,4313,0,340.87365328109695
03:25,-51,1061,744,267,193,216,0,2262,9026,1438,-222,4270,0,340.20559680182754
03:30,-51,1059,744,267,194,215,0,2262,9059,1446,-193,4189,0,339.896878251821
03:35,-51,1044,743,267,194,216,0,2261,9144,1447,-214,4121,0,340.44336923156965
03:40,-51,1040,744,268,194,216,0,2261,9194,1450,-245,4078,0,340.5847417962453
03:45,-51,1049,744,269,193,216,0,2261,9168,1453,-208,4074,0,340.156368747072
03:50,-51,1068,743,270,194,216,0,2260,9147,1449,-154,4031,0,339.50767143304455
03:55,-51,1072,744,271,193,216,0,2262,9199,1445,-177,4010,0,339.7421337778704
04:00,-51,1086,743,270,193,216,0,2262,9190,1432,-103,3947,0,339.30439784552635
04:05,-51,1088,743,270,194,215,0,2261,9335,1364,-167,3975,0,341.6941237649506
04:10,-51,1078,742,269,195,216,0,2261,9464,1338,-159,3891,0,342.8322070901341
04:15,-51,1057,742,268,194,215,0,2261,9490,1345,-162,3901,0,343.34313012773913
04:20,-51,1048,743,267,195,216,0,2262,9513,1341,-158,3904,0,343.72272090489287
04:25,-52,1054,743,266,195,215,0,2262,9534,1335,-114,3859,0,343.6360141313383
04:30,-52,1070,743,269,195,215,0,2263,9554,1337,-129,3837,0,343.32302262819184
04:35,-52,1100,743,268,195,215,0,2263,9577,1339,-183,3844,0,342.994774690879
04:40,-52,1113,742,268,194,215,0,2263,9570,1338,-182,3909,0,343.11646130844974
04:45,-52,1129,742,269,195,215,0,2262,9551,1336,-159,3900,0,342.687886917045
04:50,-52,1162,743,269,195,215,0,2262,9520,1352,-114,3881,0,341.50536524969044
04:55,-52,1183,743,269,195,215,0,2261,9441,1445,-106,3881,0,339.04119888763006
05:00,-51,1193,742,271,195,215,0,2262,9274,1578,-80,3953,0,335.8238134374358
05:05,-52,1204,742,271,193,214,0,2263,9118,1717,-82,4031,0,332.6423051333231
05:10,-52,1204,743,273,193,235,0,2262,9082,1783,10,3971,0,330.7683008042621
05:15,-52,1198,744,274,193,251,0,2262,9160,1816,25,3923,0,330.41775963255935
05:20,-52,1198,744,273,194,251,0,2262,9228,1797,30,3927,0,331.20643158805274
05:25,-52,1208,743,274,194,250,0,2262,9280,1802,0,3949,0,332.03185876623377
05:30,-52,1232,743,274,194,250,0,2262,9332,1796,-79,4007,0,332.4967741935484
05:35,-53,1263,743,273,193,251,0,2262,9363,1810,-73,4039,0,332.22570941542165
05:40,-53,1271,743,271,193,250,0,2262,9422,1821,-53,4020,0,332.2918562215668
05:45,-53,1263,743,273,194,251,0,2263,9511,1824,-57,3940,0,332.57318474838837
05:50,-53,1257,743,272,195,251,0,2262,9569,1825,5,3855,0,332.54426262322977
05:55,-53,1255,743,277,194,251,0,2261,9587,1822,81,3840,0,331.41146560319044
06:00,-53,1246,743,280,194,250,0,2261,9574,1810,128,3920,0,331.3176225441556
06:05,-36,1233,743,285,194,250,0,2261,9483,1800,436,3811,0,325.2569396423985
06:10,-36,1228,744,287,191,252,0,2261,9530,1717,685,3708,0,322.3226377082207
06:15,-36,1219,744,295,191,253,0,2262,9668,1648,668,3714,0,324.85648488411977
06:20,-36,1205,743,295,192,253,0,2261,9794,1614,727,3648,0,325.2713511401924
06:25,-36,1184,743,295,192,253,0,2262,9944,1599,708,3599,0,327.0038974958589
06:30,-35,1161,744,295,192,252,0,2262,9990,1600,797,3550,0,325.98504200864454
06:35,-32,1142,744,295,192,253,0,2262,9997,1605,845,3546,0,325.4741128563118
06:40,-26,1145,744,295,191,253,0,2262,10001,1601,901,3549,0,324.66044758084007
06:45,-11,1143,744,297,191,253,0,2261,9904,1607,942,3653,0,323.8230643139524
06:50,28,1142,744,296,191,253,0,2261,9474,1652,1112,3806,0,317.6407804501111
06:55,110,1136,744,295,191,253,0,2262,9455,1900,1079,3550,0,311.8501109931474
07:00,263,1136,744,296,191,253,0,2263,9553,1927,980,3425,0,311.009818076812
07:05,477,1157,744,298,190,248,0,2262,9643,1929,809,3362,0,310.895596761056
07:10,785,1171,744,298,190,247,0,2262,9636,1924,711,3252,0,307.5670624135794
07:15,1165,1167,744,297,190,247,0,2261,9575,1881,236,3468,0,311.4197483797179
07:20,1608,1168,744,294,190,247,0,2261,9385,1751,130,3470,0,307.60906623494117
07:25,2115,1171,744,295,190,247,0,2262,9107,1680,45,3398,0,300.58494787451804
07:30,2661,1175,744,292,190,247,0,2263,8762,1677,4,3155,0,289.70482244420015
07:35,3213,1175,744,292,191,247,0,2262,8426,1700,-89,2956,0,278.38017080967603
07:40,3760,1162,744,293,192,248,0,2262,8060,1723,-227,2841,0,267.65185149973854
07:45,4308,1150,743,293,193,248,0,2262,7861,1745,-560,2648,0,258.1291326699052
07:50,4863,1155,738,293,192,249,0,2262,7692,1764,-740,2362,0,248.03423854415834
07:55,5476,1156,735,293,192,249,0,2263,7443,1782,-760,1940,0,235.25347744360903
08:00,6122,1151,720,293,192,249,0,2262,7079,1792,-796,1755,0,223.4948048301039
08:05,6908,1158,717,292,193,249,0,2262,6196,1730,-1143,2424,0,213.8839122486289
08:10,7514,1151,705,292,193,250,0,2262,5568,1640,-1190,2631,0,204.5726908362179
08:15,8079,1146,698,294,193,249,0,2262,5308,1574,-1626,2746,0,199.17569506726457
08:20,8709,1123,691,292,193,250,0,2262,5062,1551,-1676,2388,0,188.07705087333304
08:25,9245,1124,684,291,193,250,0,2263,4945,1544,-1874,2045,0,179.1919047192621
08:30,9723,1116,679,292,193,250,0,2262,4904,1546,-2165,1746,0,172.31450069008503
08:35,10079,1110,679,291,192,250,0,2263,4900,1539,-2429,1521,0,167.60636130061133
08:40,10270,1131,671,290,192,250,0,2263,4896,1528,-2474,1262,0,163.2519219659601
08:45,10467,1177,655,290,193,250,0,2263,4899,1530,-2614,1082,0,159.77150203936867
08:50,10528,1213,646,289,193,250,0,2263,4900,1530,-2818,1043,0,158.79380667993806
08:55,10664,1264,645,292,193,250,0,2263,4902,1513,-2868,825,0,155.1260139178228
09:00,10945,1302,647,290,193,251,0,2262,4959,1489,-2868,395,0,148.88355128547283
09:05,11120,1347,646,287,192,251,0,2263,4777,1350,-2591,293,0,144.41203142536475
09:10,11426,1358,646,284,192,217,0,2262,4424,1283,-2169,210,0,136.6976681005207
09:15,11611,1377,641,280,193,213,0,2262,4278,1269,-2006,-128,0,130.56546939893204
09:20,11876,1400,628,274,193,213,0,2262,4254,1261,-2420,-71,0,129.13084702907713
09:25,12045,1427,627,276,193,212,0,2263,4242,1256,-2631,-153,0,128.21263827309775
09:30,11962,1438,627,281,194,212,0,2263,4240,1253,-2811,-39,0,128.46329409650463
09:35,11731,1441,627,283,194,212,0,2263,4273,1248,-2727,-28,0,129.8637352674524
09:40,11627,1422,627,282,194,212,0,2263,4295,1219,-2663,-36,0,130.85083679146337
09:45,11581,1432,627,280,193,212,0,2263,4282,1201,-2607,-119,0,130.83160254357472
09:50,11515,1468,627,282,194,212,0,2263,4243,1209,-2598,-141,0,130.21806339158755
09:55,11552,1472,632,281,193,212,0,2263,4219,1188,-2549,-283,0,129.732752293578
10:00,11726,1492,632,279,193,212,0,2261,4220,1153,-2655,-443,0,129.16432865731463
10:05,11872,1535,633,276,194,212,0,2261,4309,1129,-2870,-532,0,129.95038047638346
10:10,11959,1567,632,282,194,212,0,2262,4360,1124,-3106,-551,0,130.33297587131366
10:15,11927,1551,630,281,194,212,0,2262,4337,1116,-3027,-645,0,130.20701408198045
10:20,12046,1533,630,282,194,213,0,2261,4307,834,-3124,-415,0,130.7376284692353
10:25,12115,1518,631,282,194,212,0,2262,4250,808,-3109,-549,0,129.74750679963736
10:30,12070,1515,631,283,193,212,0,2263,4183,791,-3053,-608,0,128.90729171416845
10:35,11892,1505,631,282,191,212,0,2262,4179,801,-2973,-660,0,129.5001609713471
10:40,11864,1505,631,281,191,213,0,2262,4180,794,-2929,-721,0,129.65128063386769
10:45,11955,1490,631,278,190,213,0,2263,4180,790,-3100,-687,0,129.38669238187077
10:50,11774,1502,631,282,190,212,0,2264,4179,788,-3071,-629,0,130.0094400740398
10:55,11624,1517,627,281,191,212,0,2263,4177,755,-3018,-572,0,130.65304408677397
11:00,11666,1533,627,281,191,212,0,2262,4176,628,-3005,-568,0,131.02443362666168
11:05,11776,1528,626,280,190,212,0,2263,4143,421,-3020,-517,0,131.0972817637914
11:10,11793,1523,625,280,190,212,0,2261,4139,368,-3151,-383,0,131.27456442702677
11:15,11661,1520,624,278,190,212,0,2263,4177,363,-3066,-335,0,132.46906433858416
11:20,11530,1519,624,279,190,213,0,2263,4171,349,-2946,-381,0,132.9783512544803
11:25,11268,1515,624,276,190,212,0,2262,4133,337,-2637,-345,0,133.4791555447707
11:30,11197,1498,625,276,190,212,0,2262,4124,320,-2530,-308,0,133.80568026546945
11:35,11112,1486,624,275,190,212,0,2263,4202,331,-2596,-236,0,135.52458136015233
11:40,10961,1489,624,276,190,212,0,2262,4248,339,-2551,-186,0,136.92128108293687
11:45,10915,1485,624,273,190,212,0,2263,4262,331,-2494,-224,0,137.41444231430958
11:50,10878,1462,625,269,190,212,0,2263,4301,332,-2509,-223,0,138.36722440944882
11:55,10805,1455,625,269,190,211,0,2263,4360,317,-2478,-229,0,139.84342338789193
12:00,10775,1428,624,269,190,211,0,2262,4419,288,-2459,-230,0,141.3470254258208
12:05,10766,1382,625,271,192,211,0,2263,4464,259,-2528,-235,0,142.63297398872515
12:10,10775,1259,628,271,194,211,0,2263,4530,251,-2449,-339,0,144.56407714044917
12:15,10702,1223,628,272,195,211,0,2262,4599,261,-2395,-384,0,146.28954423592492
12:20,10753,1200,629,273,196,211,0,2263,4594,569,-2646,-434,0,144.26859403232896
12:25,10676,1108,629,272,197,211,0,2263,4519,572,-2603,-394,0,143.93704289385255
12:30,10602,1058,628,274,197,211,0,2264,4491,563,-2480,-427,0,144.1976390895054
12:35,10544,1042,628,273,198,210,0,2263,4490,593,-2594,-365,0,144.39109380460286
12:40,10408,925,627,272,197,210,0,2262,4511,624,-2452,-343,0,146.01482901240794
12:45,10392,894,628,272,198,210,0,2263,4528,629,-2415,-424,0,146.56029085033327
12:50,10378,897,628,271,198,210,0,2262,4532,628,-2390,-447,0,146.68778417702333
12:55,10322,858,627,269,197,211,0,2262,4517,623,-2293,-416,0,146.99791613723
13:00,10271,807,627,268,197,210,0,2262,4514,628,-2267,-347,0,147.51936241953612
13:05,10204,792,627,267,198,210,0,2262,4498,633,-2297,-361,0,147.65299522611775
13:10,10213,781,627,267,197,210,0,2261,4452,618,-2285,-284,0,146.9708487845076
13:15,10171,778,625,268,197,210,0,2259,4398,618,-2139,-300,0,146.27751889820854
13:20,10110,779,622,268,198,210,0,2261,4330,605,-1981,-294,0,145.45433682783082
13:25,9983,682,621,267,197,210,0,2262,4300,580,-1618,-329,0,146.3979462206225
13:30,9933,557,621,266,197,210,0,2263,4290,572,-1423,-302,0,147.41643938178512
13:35,9836,543,622,265,198,210,0,2263,4248,588,-1222,-269,0,147.15067607606528
13:40,9795,531,622,267,198,209,0,2263,4242,586,-1088,-169,0,147.3691093817553
13:45,9776,529,621,267,198,209,0,2263,4291,605,-1044,-116,0,148.2700808625337
13:50,9943,535,621,265,197,209,0,2262,4316,586,-1072,-186,0,147.9086782376502
13:55,9961,705,621,267,197,209,0,2263,4368,567,-1105,-252,0,147.65897936566574
14:00,9882,681,621,267,198,208,0,2263,4438,576,-986,-258,0,149.4587340166966
14:05,9890,656,621,268,197,216,0,2263,4487,568,-1106,-117,0,150.53076517150396
14:10,9918,663,621,268,197,228,0,2264,4452,580,-1159,-34,0,149.61430153456732
14:15,9835,668,621,267,196,224,0,2263,4476,593,-1099,9,0,150.510460693153
14:20,9801,702,621,268,197,224,0,2262,4476,606,-999,-9,0,150.23229282205673
14:25,9767,843,621,266,197,224,0,2261,4432,594,-818,-16,0,148.67962699541647
14:30,9770,882,621,267,196,222,0,2262,4454,589,-754,-33,0,148.80373929940654
14:35,9753,886,622,269,196,222,0,2261,4389,601,-675,61,0,148.59638617501838
14:40,9775,890,622,268,196,223,0,2261,4412,599,-519,14,0,148.1285916898671
14:45,9817,875,622,269,196,223,0,2260,4500,606,-382,-139,0,149.3322538521807
14:50,9843,847,622,269,196,223,0,2261,4557,625,-176,-285,0,150.27450572320498
14:55,9607,826,623,269,196,224,0,2260,4611,628,72,-218,0,152.06652000838048
15:00,9405,836,623,266,196,224,0,2259,4925,658,2,-199,0,158.97527386541472
15:05,9426,834,622,266,196,223,0,2260,5163,829,-556,-41,0,161.728822208614
15:10,9290,830,623,269,196,227,0,2260,5278,903,-764,205,0,166.90671904905813
15:15,8977,809,623,268,196,229,0,2260,5423,939,-352,113,0,169.76611587107303
15:20,8732,795,623,268,196,230,0,2260,5541,948,204,-146,0,169.87949097971074
15:25,8269,802,623,269,196,230,0,2261,5749,957,592,-182,0,172.6478344659702
15:30,7871,816,624,270,196,230,0,2259,6051,964,657,21,0,179.5922753307314
15:35,7540,802,624,270,196,230,0,2260,6364,981,172,668,0,199.83196659455652
15:40,7240,773,624,268,196,230,0,2261,6788,988,-38,987,0,214.0791055900621
15:45,6797,766,624,270,196,230,0,2260,7200,1047,47,1032,0,222.88591333563912
15:50,6239,757,624,269,196,230,0,2261,7556,1057,419,998,0,227.8787789556341
15:55,5732,736,624,271,196,231,0,2260,7686,1104,978,988,0,227.4335844471446
16:00,5450,725,624,269,197,230,0,2262,7791,1191,981,1197,0,232.6659254604341
16:05,4903,731,623,270,197,236,0,2260,7932,1474,372,1996,0,251.59340976972734
16:10,4261,729,623,268,198,245,0,2260,8343,1649,23,2528,0,269.921271908821
16:15,3675,721,623,272,198,245,0,2260,8834,1692,146,2592,0,279.80840432113456
16:20,3230,712,624,273,198,244,0,2261,9160,1728,309,2666,0,286.01342091583575
16:25,2682,709,625,271,198,246,0,2261,9589,1755,532,2663,0,292.93286351891004
16:30,2200,702,630,271,199,247,0,2261,9997,1773,872,2560,0,296.58877242021896
16:35,1731,701,633,271,198,246,0,2262,10245,1792,1287,2561,0,298.2369816890365
16:40,1447,699,639,269,199,246,0,2261,10386,1818,1586,2592,0,298.50520643039823
16:45,1212,711,630,269,199,246,0,2261,10495,1837,1805,2611,0,299.0017249205629
16:50,949,732,630,268,199,246,0,2261,10556,1848,1968,2747,0,300.8285946385053
16:55,680,747,631,269,198,246,0,2261,10599,1879,2175,2924,0,302.0404239145016
17:00,467,749,631,271,198,246,0,2261,10613,1978,2346,3007,0,301.55747968562673
17:05,261,746,631,270,198,248,0,2261,10688,1960,2543,3077,0,302.5862602164789
17:10,24,739,631,268,198,250,0,2260,10648,1887,2727,3228,0,304.45404688191064
17:15,-31,733,631,272,198,250,0,2261,10662,1892,2901,3201,0,302.32710650081316
17:20,-50,736,631,272,198,249,0,2261,10643,1902,3069,3256,0,300.15499825844654
17:25,-52,742,631,273,198,250,0,2260,10629,1912,3144,3339,0,299.41975095122797
17:30,-51,759,631,273,198,249,0,2261,10693,1908,3241,3341,0,298.53507830937565
17:35,-49,765,632,274,198,249,0,2261,10775,1904,3230,3435,0,299.90985771491864
