Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,Carbon_Intensity_per_MW
00:00,-49,3801,760,329,219,260,0,2084,9337,3544,-289,4540,0,281.49532786219225
00:05,-49,3855,760,328,219,261,0,2084,9188,3248,-126,4790,0,284.46918927754166
00:10,-49,3905,761,325,219,262,0,2085,9218,3193,-52,4875,0,285.3065375696676
00:15,-49,3904,760,326,219,262,0,2084,9048,3201,-33,4948,0,284.32135565536953
00:20,-49,3902,760,326,219,262,0,2084,8927,3182,-33,5025,0,284.04953940634596
00:25,-49,3915,761,325,219,262,0,2084,8846,3162,-3,4962,0,282.9922550877482
00:30,-50,3928,760,325,219,262,0,2084,8868,3142,-19,4897,0,282.8106345209099
00:35,-49,3943,760,324,219,262,0,2084,8939,3137,-69,4826,0,282.81578078573784
00:40,-49,3894,760,323,219,262,0,2084,8877,3123,-43,4792,0,282.75
00:45,-49,3871,760,321,219,262,0,2083,8862,3128,-31,4712,0,282.2833528134914
00:50,-49,3839,759,323,219,261,0,2083,8705,3117,-9,4725,0,281.4923853596971
00:55,-49,3797,760,324,219,262,0,2082,8636,3118,-5,4745,0,281.4931801866475
01:00,-49,3754,760,324,219,262,0,2082,8534,3088,11,4785,0,281.5648851721357
01:05,-49,3714,761,322,219,262,0,2079,8537,3074,-76,4931,0,283.39975462199095
01:10,-49,3650,761,321,220,262,0,2078,8553,3009,-29,4966,0,285.25214364547077
01:15,-49,3548,762,323,220,262,0,2077,8682,3032,-42,4859,0,286.5525252095477
01:20,-49,3504,762,325,220,262,0,2076,8732,3027,-58,4742,0,286.7493586454592
01:25,-49,3489,762,323,219,262,0,2076,8796,3002,-70,4666,0,287.2405605794369
01:30,-49,3466,762,326,220,261,0,2075,8863,3002,-98,4592,0,287.58027975628596
01:35,-49,3456,762,327,220,262,0,2075,8816,3001,-104,4563,0,287.095262704565
01:40,-49,3465,762,326,220,261,0,2073,8798,3002,-133,4532,0,286.62783674173784
01:45,-49,3460,762,326,219,262,0,2075,8756,2989,-143,4522,0,286.37336102817085
01:50,-49,3469,762,327,219,261,0,2074,8689,2957,-149,4534,0,286.13303807911075
01:55,-49,3460,762,328,219,261,0,2074,8659,2908,-168,4595,0,286.96483373179746
02:00,-49,3454,763,328,219,261,0,2075,8662,2881,-195,4576,0,287.2147399599268
02:05,-49,3482,763,329,219,261,0,2074,8559,2839,-192,4627,0,286.82081076358554
02:10,-49,3485,763,327,220,262,0,2075,8582,2834,-181,4603,0,286.8657433701778
02:15,-49,3500,771,327,219,262,0,2073,8528,2842,-192,4581,0,285.8951884768618
02:20,-49,3533,772,328,220,262,0,2075,8457,2824,-207,4574,0,284.9790633366984
02:25,-49,3549,772,327,220,262,0,2075,8397,2816,-197,4582,0,284.3982760137215
02:30,-49,3577,772,326,219,262,0,2075,8406,2811,-248,4604,0,284.3665642825801
02:35,-49,3581,770,328,219,262,0,2074,8377,2814,-226,4521,0,283.4441015693881
02:40,-49,3569,765,328,220,262,0,2075,8340,2808,-233,4529,0,283.41786692586373
02:45,-49,3567,765,327,219,262,0,2076,8334,2809,-238,4468,0,282.91788167516063
02:50,-49,3567,765,327,219,262,0,2076,8350,2813,-278,4403,0,282.5367673179396
02:55,-49,3562,765,327,219,262,0,2077,8310,2807,-287,4394,0,282.2174435688527
03:00,-49,3525,765,326,219,262,0,2077,8256,2807,-255,4404,0,282.24013584163725
03:05,-49,3506,766,329,219,262,0,2077,8273,2801,-245,4391,0,282.58152222520346
03:10,-49,3450,765,327,220,262,0,2078,8360,2799,-243,4334,0,283.66506962790487
03:15,-49,3404,765,326,220,262,0,2078,8321,2789,-224,4342,0,284.04405484378515
03:20,-49,3336,765,327,219,261,0,2079,8287,2793,-218,4380,0,284.7873433696926
03:25,-49,3299,765,326,219,262,0,2080,8264,2789,-212,4385,0,285.1048040855064
03:30,-49,3289,766,329,220,261,0,2081,8285,2811,-208,4310,0,284.56982481553575
03:35,-49,3263,763,326,220,262,0,2081,8258,2821,-206,4323,0,284.6599863976423
03:40,-49,3227,763,325,220,261,0,2081,8259,2840,-201,4309,0,284.7875045405013
03:45,-49,3198,762,326,220,262,0,2081,8246,2842,-175,4283,0,284.81564805537846
03:50,-49,3153,762,326,220,262,0,2081,8324,2845,-201,4288,0,286.1031865084777
03:55,-49,3121,762,326,220,262,0,2081,8320,2866,-192,4278,0,286.14016565031403
04:00,-49,3087,762,324,220,261,0,2082,8348,2875,-214,4334,0,287.1243645606391
