Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,Carbon_Intensity_per_MW
00:00,-53,2774,747,334,162,279,0,2216,12075,3340,298,3868,0,307.57945300999455
00:05,-53,2786,747,334,163,278,0,2216,12073,3124,1043,3618,0,299.6309377873123
00:10,-54,2803,748,335,164,279,0,2217,12075,3044,1202,3522,0,297.8988893144389
00:15,-53,2818,748,335,162,280,0,2217,12060,3026,1081,3569,0,299.4783210332103
00:20,-52,2814,747,335,162,280,0,2217,12030,3009,966,3734,0,301.7715076497271
00:25,-52,2814,748,336,163,280,0,2216,12031,2951,902,3734,0,303.1422282293879
00:30,-52,2815,749,335,163,280,0,2218,11995,2925,763,3834,0,305.32418498274995
00:35,-52,2827,748,335,164,280,0,2218,11969,2909,532,3977,0,308.73515323805447
00:40,-52,2846,749,335,164,280,0,2218,11885,2918,391,4047,0,309.8983289633311
00:45,-52,2884,749,336,164,281,0,2218,11834,2921,199,4170,0,312.0686947988224
00:50,-52,2888,748,335,163,279,0,2218,11748,2932,99,4223,0,312.8292971523231
00:55,-52,2886,749,335,163,279,0,2218,11639,2928,7,4272,0,313.5306584117157
01:00,-52,2870,749,334,163,280,0,2219,11681,2907,-100,4221,0,314.0609290486796
01:05,-47,2855,752,336,164,281,0,2218,11781,2711,64,4122,0,315.8463384393873
01:10,-47,2832,754,335,164,281,0,2218,11718,2604,239,4123,0,314.7111698083003
01:15,-47,2817,753,335,163,281,0,2218,11640,2614,246,4080,0,313.9190058714711
01:20,-47,2775,748,334,163,281,0,2218,11643,2567,224,4084,0,315.36306349975763
01:25,-47,2735,754,335,163,281,0,2220,11636,2515,127,4135,0,317.8473598700244
01:30,-47,2694,754,337,164,281,0,2219,11636,2517,13,4145,0,319.8715633808571
01:35,-47,2666,753,337,163,281,0,2219,11639,2517,43,4016,0,319.1784174434361
01:40,-47,2647,754,334,163,281,0,2218,11640,2512,13,3941,0,319.48972008917514
01:45,-48,2646,754,333,164,281,0,2219,11621,2510,-57,3910,0,319.3845262242828
01:50,-47,2641,755,334,164,281,0,2220,11580,2513,-89,3872,0,318.8867477885294
01:55,-47,2633,751,335,164,281,0,2218,11486,2516,-142,3948,0,318.7661219907696
02:00,-46,2607,755,334,164,281,0,2217,11406,2510,-126,3942,0,318.5376227282223
02:05,-47,2581,751,338,164,281,0,2217,11361,2572,117,3622,0,314.46663575433126
02:10,-48,2563,749,338,164,280,0,2216,11261,2616,174,3566,0,312.37129445595633
02:15,-48,2523,750,339,163,280,0,2217,11151,2608,240,3581,0,311.3385372475819
02:20,-48,2489,749,339,163,280,0,2216,11041,2603,340,3514,0,309.29666581393366
02:25,-48,2464,749,336,163,280,0,2219,10950,2558,412,3511,0,308.46117626915503
02:30,-48,2429,749,338,163,280,0,2219,10879,2537,431,3537,0,308.50940640838417
02:35,-48,2390,749,337,163,280,0,2218,10812,2528,441,3559,0,308.6114583782386
02:40,-47,2344,748,336,163,280,0,2218,10766,2524,433,3589,0,309.1952770208901
02:45,-47,2293,748,335,163,280,0,2218,10895,2529,135,3728,0,315.65448706821735
02:50,-48,2260,749,335,163,280,0,2218,11025,2531,-14,3705,0,318.75846167232226
02:55,-47,2209,749,335,163,279,0,2218,11123,2525,-275,3887,0,321.26097634538326
03:00,-46,2178,749,336,164,279,0,2218,11177,2501,-347,3917,0,322.53089500860585
03:05,-47,2171,750,338,163,279,0,2218,11196,2572,-156,3605,0,320.09803154738626
03:10,-47,2167,750,337,163,279,0,2218,11204,2547,-70,3520,0,320.0562298087837
03:15,-47,2141,750,337,162,280,0,2217,11204,2538,-56,3499,0,320.42139355742296
03:20,-47,2106,751,335,163,278,0,2218,11203,2486,-89,3593,0,322.0717567271932
03:25,-47,2096,751,335,163,278,0,2217,11206,2490,-153,3610,0,322.28590169669405
03:30,-47,2086,751,335,163,278,0,2217,11180,2486,-171,3603,0,322.2438981639718
03:35,-48,2060,750,335,162,278,0,2216,11155,2489,-165,3602,0,322.3992270191928
