Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,Carbon_Intensity_per_MW
00:00,-20,3186,836,309,220,391,6,2264,5701,3358,-239,8548,0,284.28197150810547
00:05,-20,3175,836,309,220,390,6,2264,5597,3003,328,8565,0,283.60605686540754
00:10,-19,3169,835,304,221,380,3,2264,5620,2912,1377,7607,0,265.99925962487663
00:15,-19,3158,835,305,222,379,3,2264,5714,2846,1161,7749,0,271.0837284082945
00:20,-19,3149,837,306,222,380,4,2264,5967,2904,603,8081,0,281.5243456465464
00:25,-19,3083,836,305,223,381,4,2264,5820,2951,574,8177,0,281.508685068284
00:30,-19,3006,836,307,223,382,4,2265,5460,2865,925,8062,0,275.2164655784244
00:35,-19,2961,836,306,223,382,4,2265,5358,2679,1142,8071,0,274.317299224156
00:40,-19,2982,835,306,223,381,4,2264,5447,2643,1235,7932,0,273.19735243601025
00:45,-20,3001,836,306,223,380,4,2265,5529,2761,934,8020,0,276.57707609196365
00:50,-19,2999,836,306,222,381,4,2265,5675,2823,600,8132,0,281.93604894811835
00:55,-19,3009,835,304,223,381,4,2265,5753,2819,433,8168,0,284.79124847772226
01:00,-19,2974,836,303,222,381,3,2265,5781,2818,348,8185,0,286.55647777543714
01:05,-19,2956,836,306,222,381,4,2265,5646,2855,494,8041,0,282.44021164021166
01:10,-19,2940,835,308,223,371,4,2265,5640,2860,557,8004,0,281.50448468437975
01:15,-19,2901,836,305,223,359,4,2265,5666,2856,486,8043,0,283.3459402162391
01:20,-18,2850,836,307,223,356,4,2266,5661,2847,469,8097,0,284.55891341256364
01:25,-19,2795,837,307,224,356,3,2265,5568,2838,445,8191,0,285.412942529715
01:30,-19,2788,837,307,223,355,4,2266,5628,2836,364,8201,0,287.1095761916944
01:35,-19,2769,837,305,223,356,4,2265,5640,2850,169,8292,0,290.3285946732894
01:40,-19,2767,837,304,224,356,4,2265,5650,2842,41,8377,0,292.70593282141476
01:45,-19,2754,836,303,223,356,4,2265,5644,2837,-23,8472,0,294.03993487016885
01:50,-19,2705,836,304,224,356,4,2265,5503,2845,-84,8555,0,293.90422098876985
01:55,-20,2668,836,304,224,357,4,2266,5483,2831,-56,8532,0,294.18135476067044
02:00,-20,2615,836,306,223,357,4,2265,5418,2833,-7,8557,0,294.43292709372423
02:05,-20,2571,836,307,222,357,5,2264,5365,2911,-9,8570,0,293.7300767862566
02:10,-20,2551,835,307,224,357,4,2264,5307,2932,16,8535,0,292.77336235038086
02:15,-20,2501,835,306,224,357,4,2264,5252,2928,47,8569,0,292.79947666812035
02:20,-19,2459,833,304,224,357,4,2263,5090,2889,13,8768,0,294.2212982010767
02:25,-20,2432,833,304,224,357,4,2264,5034,2858,71,8812,0,293.9822210544754
02:30,-20,2383,834,304,224,356,4,2265,4988,2836,23,8908,0,295.7078483903553
02:35,-19,2335,834,304,224,356,4,2265,5033,2816,-38,8941,0,297.4519247670944
02:40,-19,2308,834,302,224,359,4,2265,5046,2812,-90,8985,0,298.24872695346795
02:45,-19,2285,835,303,223,366,4,2265,5219,2812,-281,9117,0,300.82981398777264
02:50,-19,2265,834,304,224,379,4,2265,5259,2813,-342,9138,0,301.5361377997057
02:55,-19,2252,835,304,223,378,4,2265,5403,2795,-409,9106,0,302.871177815155
03:00,-19,2254,835,306,223,380,4,2265,5308,2838,-310,8972,0,300.68854596826776
03:05,-19,2266,834,308,222,379,4,2265,5346,2900,-339,8858,0,299.37329913489543
03:10,-19,2304,835,307,222,380,4,2265,5442,2917,-392,8800,0,299.10356771735366
03:15,-19,2338,835,307,222,381,6,2266,5448,2922,-438,8797,0,298.68484508016076
03:20,-19,2349,834,307,223,380,6,2265,5349,2918,-461,8877,0,298.32116914562437
03:25,-19,2359,834,305,223,380,3,2265,5292,2902,-441,8868,0,297.7921999045595
03:30,-19,2359,834,305,223,381,2,2266,5127,2914,-312,8797,0,295.75012047137164
03:35,-19,2359,833,304,223,381,4,2265,5022,2927,-240,8738,0,294.3664829106946
03:40,-20,2359,834,303,223,381,5,2266,5067,2926,-248,8698,0,294.4943344649707
03:45,-19,2384,834,305,223,381,4,2265,5039,2926,-271,8709,0,294.0007933359778
03:50,-19,2370,834,306,223,380,4,2265,5028,2923,-279,8730,0,294.25710884803595
03:55,-19,2344,834,305,223,380,4,2266,4990,2921,-229,8692,0,294.0048717835157
04:00,-19,2322,833,306,223,380,4,2265,4885,2909,-180,8737,0,293.8429105141434
04:05,-20,2303,833,305,223,380,4,2265,4671,2676,24,8813,0,295.2504408373649
04:10,-20,2291,832,307,223,380,4,2265,4784,2657,78,8803,0,295.84364322963495
04:15,-20,2279,833,308,223,379,4,2265,4814,2649,72,8838,0,296.6626879066637
04:20,-20,2239,833,309,223,379,4,2264,4783,2660,71,8927,0,297.40465199659394
04:25,-20,2215,833,308,223,380,4,2266,4751,2664,94,8986,0,297.46070533476546
04:30,-20,2172,833,309,223,380,4,2265,4708,2665,102,9091,0,298.24637940282497
04:35,-20,2117,833,307,223,381,4,2266,4751,2660,170,9102,0,298.54054295011815
04:40,-30,2073,832,306,223,381,4,2266,4783,2667,183,9130,0,299.3195353184671
04:45,-37,2053,832,307,223,382,3,2267,4803,2667,188,9195,0,300.0729434732452
04:50,-37,2016,832,308,224,381,3,2266,4790,2669,234,9219,0,299.9656930100616
04:55,-37,1979,832,307,224,381,4,2267,4723,2641,382,9212,0,298.2159408090027
05:00,-37,1939,833,304,222,382,4,2267,4771,2601,540,9177,0,297.3011739782858
05:05,-38,1906,833,305,223,382,3,2266,4934,2496,760,9144,0,297.24451246174027
05:10,-38,1889,832,308,223,382,3,2266,4908,2517,962,9106,0,294.129399495959
05:15,-38,1867,833,310,224,382,3,2266,4779,2523,1157,9041,0,290.2770073468678
05:20,-39,1847,833,310,223,383,3,2267,4810,2511,1214,9058,0,290.3161726469059
05:25,-39,1836,832,312,225,383,3,2266,4886,2509,1245,9051,0,290.7021800129506
05:30,-38,1822,831,311,224,383,2,2267,4719,2799,1280,8877,0,284.43160989106
05:35,-33,1809,832,312,224,382,2,2266,4599,2803,1255,8919,0,284.07836323356935
05:40,-26,1804,833,313,226,383,3,2266,4702,2788,1397,8851,0,282.9990078937152
05:45,-4,1814,834,313,225,383,3,2267,4898,2778,1435,8699,0,283.16453193501246
05:50,50,1836,834,313,225,381,2,2267,5392,2829,929,8920,0,293.7951434504386
05:55,134,1837,834,316,225,381,3,2266,5335,2863,559,9162,0,298.29234299311634
06:00,264,1818,834,318,224,382,3,2266,5393,2844,557,8843,0,295.78274268104775
06:05,447,1786,836,318,223,381,3,2266,5476,3058,466,8551,0,291.64831412718735
06:10,646,1745,837,321,223,381,3,2266,5395,3171,539,8252,0,285.1346268911873
06:15,922,1714,836,320,223,381,3,2265,5350,3167,522,8121,0,281.6653158725419
06:20,1227,1690,837,320,223,381,3,2266,5407,3121,321,8189,0,282.78715471953905
06:25,1539,1680,837,321,224,381,3,2266,5451,3107,178,8229,0,282.33471785189846
06:30,1930,1693,837,322,223,381,3,2266,5498,3134,-128,8277,0,280.9266840342389
06:35,2320,1671,835,322,223,382,2,2265,5611,3134,-329,8328,0,278.8036906640767
06:40,2760,1650,836,323,223,382,3,2266,5748,3138,-507,8130,0,274.7382860788771
06:45,3268,1639,837,322,223,382,3,2266,5834,3130,-712,7974,0,270.0588327580797
06:50,3869,1622,837,321,223,381,3,2265,5856,3114,-878,7812,0,264.3051462078543
06:55,4485,1598,837,321,223,379,4,2266,5569,3097,-687,7153,0,252.1755566861034
07:00,5188,1583,837,321,223,379,3,2266,5465,3045,-692,6641,0,242.2171906773033
07:05,5825,1557,837,323,223,379,3,2266,4926,2965,-259,6240,0,229.61343135306973
07:10,6167,1528,838,321,222,368,3,2266,4502,2945,81,5897,0,219.2591037545418
07:15,6773,1532,839,323,222,364,3,2265,4431,2901,125,5427,0,209.86771869087397
07:20,7389,1538,840,321,223,365,3,2266,4379,2857,-147,5344,0,205.8385532591415
07:25,7689,1537,840,321,221,365,4,2266,4281,2851,-231,5235,0,201.87886710239653
07:30,8195,1531,839,319,222,365,3,2265,4331,2835,-454,5065,0,197.89744190587777
07:35,8841,1523,838,322,222,365,4,2265,4584,2858,-774,4930,0,195.67665896085194
07:40,9350,1504,837,321,221,364,3,2265,4571,2887,-816,4573,0,189.20104025327905
07:45,9734,1496,837,320,221,364,3,2265,4270,2886,-793,4232,0,180.36186414864454
07:50,10120,1494,836,322,222,364,2,2264,4509,2726,-1118,4405,0,183.8835687732342
07:55,10442,1508,836,322,222,365,2,2265,4806,2584,-1159,4212,0,184.46913489466525
08:00,10871,1512,835,320,222,365,2,2264,4615,2556,-994,3668,0,174.89089893914016
08:05,11310,1459,835,321,222,363,2,2265,4058,2574,-506,3056,0,159.80476591832044
08:10,11647,1454,836,323,223,365,2,2265,3712,2593,-307,2811,0,151.1147452253924
08:15,11839,1455,835,321,223,365,3,2264,3684,2551,-312,2669,0,148.5700355982046
08:20,12041,1470,836,320,223,365,4,2264,3709,2531,-444,2507,0,146.2658946149392
08:25,12255,1487,836,322,223,365,4,2264,4003,2468,-804,2596,0,150.52354675334493
08:30,12435,1508,836,321,223,367,3,2265,4080,2374,-952,2579,0,150.92510516826923
08:35,12597,1513,835,321,223,373,3,2265,4473,2359,-1312,2711,0,156.69003663003662
08:40,12765,1528,838,323,224,377,4,2264,4648,2364,-1504,2779,0,158.7757868551033
08:45,12877,1548,837,322,223,377,4,2265,4825,2358,-1684,2766,0,160.20802854594112
08:50,12984,1562,837,324,223,377,4,2264,4775,2359,-1633,2552,0,156.89305695022236
08:55,13015,1560,837,323,223,376,4,2264,4570,2369,-1414,2329,0,151.86877136829852
09:00,12973,1549,836,324,223,376,5,2264,4144,2284,-700,1736,0,140.35667096970158
09:05,12994,1525,836,323,223,366,6,2264,4155,2333,-829,1886,0,142.1017140704464
09:10,12995,1508,836,324,223,356,8,2263,4044,2362,-780,1892,0,140.7219051219051
09:15,13086,1546,833,322,222,350,9,2264,3945,2368,-813,1666,0,136.2318266631126
09:20,13150,1573,826,321,222,350,7,2264,3802,2399,-951,1576,0,132.70918133129302
09:25,13164,1579,826,320,222,348,6,2264,3758,2419,-872,1372,0,129.41889703046664
09:30,13241,1570,824,322,222,347,6,2264,3717,2419,-864,1192,0,126.41944369011134
09:35,13171,1539,824,322,223,347,6,2264,3688,2413,-762,1104,0,125.2742427799953
09:40,13166,1510,823,322,223,348,6,2264,3870,2366,-941,1245,0,129.9528590812173
09:45,13227,1478,822,321,222,348,6,2264,4002,2339,-972,1250,0,131.90628976900234
09:50,13382,1480,823,323,224,347,6,2265,4101,2319,-966,1173,0,131.908185162477
09:55,13445,1489,822,322,223,347,6,2264,4184,2283,-1135,1270,0,134.11715067660026
10:00,13516,1510,822,320,223,348,6,2266,4217,2168,-1060,960,0,130.94001845585973
10:05,13717,1495,822,320,223,358,6,2264,4706,2067,-1322,887,0,136.54008375146188
10:10,13826,1480,821,320,222,358,6,2265,4671,1984,-1226,664,0,133.46174644883658
10:15,13994,1508,821,322,222,348,6,2265,4911,1955,-1459,532,0,134.569490503467
10:20,14030,1527,821,323,223,349,6,2266,5065,1943,-1767,737,0,138.8510448758398
10:25,13987,1540,820,322,222,349,6,2266,5119,1942,-1799,636,0,138.47230081906181
10:30,13876,1568,818,321,222,335,5,2265,4882,1899,-1584,446,0,133.47175119762755
10:35,13957,1601,817,320,223,335,5,2264,4877,1896,-1587,261,0,130.7744174516609
10:40,13979,1637,817,321,223,335,5,2265,5079,1899,-1752,303,0,133.7725422195416
10:45,14056,1593,817,321,223,336,5,2264,5306,1897,-1922,226,0,135.85465029204732
10:50,14105,1589,816,324,223,340,5,2264,5419,1897,-2008,170,0,136.56318066537372
10:55,14124,1616,816,323,221,350,5,2264,5422,1892,-1974,-24,0,134.42746317880298
11:00,14095,1639,816,319,221,349,5,2263,5406,1892,-1970,-117,0,134.19267707082832
11:05,13962,1660,815,319,221,336,5,2264,5177,1949,-2046,177,0,133.32667897095936
11:10,14020,1656,815,316,221,323,5,2264,4889,2002,-1897,202,0,129.33452065176203
11:15,13943,1662,815,318,221,323,5,2264,4825,1966,-1845,166,0,128.3769333587932
11:20,13812,1665,815,319,220,323,5,2264,4770,1961,-1800,135,0,127.63914349534006
