Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,Carbon_Intensity_per_MW
00:00,160,5404,692,300,183,328,0,1136,1449,4482,372,8255,0,212.00347702046093
00:05,157,5425,692,301,183,332,0,1135,1449,4445,589,8145,0,208.9521779672306
00:10,155,5413,692,300,183,335,0,1135,1449,4187,613,8455,0,214.27021521565848
00:15,155,5411,692,295,183,335,0,1136,1448,4079,687,8379,0,213.67487202314712
00:20,154,5434,692,295,183,334,0,1135,1456,4007,634,8443,0,215.3708376053136
00:25,149,5436,693,296,183,333,0,1135,1458,3988,733,8300,0,213.11698180680344
00:30,150,5459,693,301,183,332,0,1135,1464,3988,641,8282,0,213.66855041263005
00:35,151,5452,692,300,183,332,0,1135,1467,3997,609,8235,0,213.50011250618783
00:40,151,5469,693,298,183,332,0,1135,1467,3998,573,8171,0,212.9908754178336
00:45,149,5496,693,297,183,332,0,1135,1471,4001,518,8126,0,212.8312112012325
00:50,147,5512,693,295,183,333,0,1135,1465,4012,495,8054,0,211.9745350370606
00:55,150,5499,693,293,183,332,0,1134,1463,4016,422,8028,0,212.44294136465427
01:00,153,5493,693,293,182,333,0,1135,1464,4014,387,7988,0,212.4006971837446
01:05,150,5488,693,296,183,333,0,1134,1466,4025,133,8193,0,217.12963558659987
01:10,147,5500,692,297,183,333,0,1134,1469,4005,-17,8326,0,220.01517032133498
01:15,145,5520,692,296,183,332,0,1134,1467,3996,-64,8285,0,219.46118427111153
01:20,142,5571,692,293,183,332,0,1134,1465,3995,-138,8239,0,218.49184857695496
01:25,140,5572,692,292,183,333,0,1134,1465,4012,-272,8291,0,218.89839768605665
01:30,141,5610,692,292,183,333,0,1134,1464,4023,-316,8202,0,217.4717814267973
01:35,140,5572,693,291,183,333,0,1134,1459,4022,-273,8134,0,217.0466062511559
01:40,141,5591,695,293,183,332,0,1135,1458,4011,-192,8001,0,215.47814766598475
01:45,143,5582,697,296,183,333,0,1134,1458,4004,-203,7934,0,214.87228780738184
01:50,145,5594,697,295,183,332,0,1135,1455,4001,-311,7939,0,214.77606789778025
01:55,143,5615,697,297,183,332,0,1135,1454,3994,-349,7907,0,214.29246207701283
02:00,141,5617,697,297,184,332,0,1135,1453,4005,-327,7749,0,212.4282357364414
02:05,138,5602,697,296,184,332,0,1134,1454,4060,-37,7326,0,207.31137810540423
02:10,139,5604,697,296,184,333,0,1133,1446,4042,139,7097,0,203.2824758146027
02:15,138,5602,697,298,184,332,0,1134,1447,4021,139,7034,0,202.74649656905382
02:20,137,5609,697,298,184,332,0,1134,1447,3988,78,7037,0,203.61152894366538
02:25,135,5591,696,298,184,332,0,1135,1441,4004,-13,7098,0,205.07171314741035
02:30,135,5604,697,297,184,333,0,1135,1437,3997,-65,7056,0,204.44562360042838
02:35,138,5619,697,298,184,332,0,1135,1437,4032,-187,7082,0,204.28745999418098
02:40,144,5622,697,297,184,332,0,1135,1437,4140,-290,7013,0,202.4506265421646
02:45,143,5579,697,297,184,333,0,1135,1439,4199,-299,6942,0,201.51996119330585
02:50,139,5563,697,298,184,332,0,1135,1441,4210,-285,6884,0,200.93056298963555
02:55,133,5561,697,297,184,333,0,1135,1440,4203,-312,6864,0,200.79574924441846
03:00,136,5560,699,297,183,332,0,1135,1441,4121,-323,6912,0,202.07107986721343
03:05,138,5584,698,297,184,333,0,1135,1442,4077,-273,6891,0,201.98493592878802
03:10,130,5583,699,294,184,333,0,1134,1443,4067,-252,6877,0,201.9829503698986
03:15,128,5593,699,296,183,332,0,1134,1443,4055,-286,6879,0,202.03527682508573
03:20,124,5604,699,297,183,333,0,1135,1443,4042,-277,6812,0,201.25178229018144
03:25,119,5616,699,298,183,332,0,1135,1446,4034,-342,6834,0,201.5602042820664
03:30,108,5633,699,298,184,332,0,1134,1446,4039,-418,6838,0,201.50085872712106
03:35,108,5608,699,297,184,332,0,1134,1446,4043,-434,6829,0,201.5874778848044
03:40,119,5572,699,298,183,331,0,1134,1447,4052,-420,6788,0,201.2740981667652
03:45,130,5528,700,299,184,332,0,1134,1450,4060,-409,6714,0,200.6591415416605
03:50,133,5460,699,298,184,333,0,1134,1449,4079,-379,6689,0,200.7895652173913
03:55,135,5421,699,298,184,333,0,1134,1452,4073,-348,6654,0,200.8026932668329
04:00,135,5364,699,300,184,333,0,1134,1451,4040,-371,6761,0,202.9468806059398
04:05,128,5322,700,302,183,333,0,1135,1449,4045,-281,6658,0,202.03634173275776
04:10,120,5283,700,304,183,333,0,1134,1445,4093,-264,6620,0,201.52177849310934
04:15,116,5233,700,305,183,333,0,1134,1448,4107,-250,6649,0,202.3119496855346
04:20,111,5230,700,304,183,334,0,1134,1446,4101,-251,6638,0,202.26583362724844
04:25,108,5211,700,304,183,333,0,1135,1446,4094,-145,6537,0,201.2573283294452
04:30,110,5209,700,302,184,333,0,1135,1447,4086,-134,6508,0,200.97972663990652
04:35,108,5188,700,302,183,333,0,1135,1449,4084,-160,6561,0,201.91202435312024
04:40,107,5185,699,302,184,333,0,1135,1443,4090,-161,6559,0,201.79141291108405
04:45,107,5168,701,304,183,333,0,1136,1444,4101,-151,6496,0,201.04969450101834
04:50,103,5195,701,304,183,333,0,1135,1448,4103,-129,6440,0,200.16031001427697
