Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,Carbon_Intensity_per_MW
00:00,-54,3869,769,270,166,219,0,2232,12633,1533,-1201,5459,0,329.9627195425346
00:05,-54,3893,771,269,166,220,0,2232,12725,1440,-638,5152,0,329.89560192134496
00:10,-53,3885,773,269,166,220,0,2232,12722,1390,-410,5097,0,330.2788120901485
00:15,-54,3852,782,268,166,222,0,2233,12630,1367,-192,4952,0,329.6176761904762
00:20,-54,3848,784,265,167,222,0,2232,12537,1332,-147,4903,0,329.2757403713365
00:25,-53,3864,776,263,167,220,0,2232,12630,1325,-363,4897,0,329.8038540949759
00:30,-54,3756,773,263,167,221,0,2232,12631,1329,-565,5135,0,332.190747926653
00:35,-54,3673,772,263,167,221,0,2233,12658,1315,-620,5145,0,333.575001906505
00:40,-54,3567,773,266,167,221,0,2232,12653,1319,-657,5258,0,335.28789784638843
00:45,-54,3623,773,264,167,221,0,2233,12654,1311,-705,5196,0,334.42279089279583
00:50,-54,3681,773,268,167,221,0,2233,12632,1311,-838,5148,0,333.3512379353756
00:55,-54,3678,772,265,167,221,0,2234,12526,1310,-895,5194,0,332.98095310946223
01:00,-54,3640,773,268,167,222,0,2234,12363,1308,-758,5171,0,332.36090109551
01:05,-54,3546,773,265,167,227,0,2235,12430,1251,-952,5600,0,336.49940990596565
01:10,-54,3492,775,268,167,229,0,2234,12331,1244,-994,5803,0,337.5240556357832
01:15,-54,3463,773,268,167,229,0,2234,12097,1256,-935,5687,0,335.8879167469647
01:20,-54,3467,772,266,167,229,0,2235,12078,1305,-973,5639,0,334.93154383123147
01:25,-54,3471,772,267,167,228,0,2235,12065,1330,-968,5541,0,334.06251934385637
01:30,-53,3451,769,267,166,229,0,2234,11984,1341,-1030,5587,0,333.9480600023257
01:35,-54,3412,771,269,167,229,0,2235,11930,1305,-1051,5647,0,334.76499844575693
01:40,-54,3345,771,269,167,229,0,2235,11801,1313,-1018,5695,0,334.9464760118769
01:45,-54,3324,771,268,167,229,0,2235,11656,1320,-1041,5735,0,334.42950227665256
01:50,-54,3301,771,268,167,229,0,2234,11585,1309,-1005,5702,0,334.2832221652129
01:55,-53,3297,772,270,167,229,0,2235,11564,1294,-976,5605,0,333.91112521821935
02:00,-53,3269,772,267,167,229,0,2234,11568,1285,-1035,5604,0,334.4254947150918
02:05,-54,3244,776,269,166,229,0,2235,11470,1277,-923,5550,0,333.92299995997917
02:10,-53,3224,778,269,166,229,0,2234,11334,1270,-862,5427,0,332.82325317788036
02:15,-54,3210,778,269,167,229,0,2234,11297,1277,-898,5427,0,332.6777241575084
02:20,-53,3165,779,269,167,228,0,2234,11301,1318,-987,5437,0,332.8107823267126
02:25,-53,3144,779,264,167,228,0,2234,11307,1311,-1114,5511,0,333.58061253388354
02:30,-53,3144,780,264,166,229,0,2234,11306,1264,-1157,5495,0,334.0811260292865
02:35,-53,3225,781,265,167,228,0,2233,11306,1171,-1172,5482,0,334.1241575314657
02:40,-53,3258,779,264,167,228,0,2234,11287,1059,-1235,5563,0,335.37978952500913
02:45,-53,3232,778,268,167,228,0,2233,11286,1065,-1320,5592,0,335.78221843142035
02:50,-53,3209,778,264,167,228,0,2233,11256,1074,-1338,5566,0,335.6790646514849
02:55,-53,3166,780,264,167,228,0,2233,11212,1066,-1365,5624,0,336.31780352480416
